Water,Fat,Palmitic,Stearic
66.43309,20.650242,7.2424765,0.5996176
67.099556,21.845375,8.621822,0.24751735
73.94073,12.493392,4.632802,0.27775395
79.92191,6.7471237,2.9011867,0.17650463
71.43285,15.109782,6.310981,0.16026968
78.95157,8.657999,2.7481976,0.09133908
75.06347,12.232859,4.1546907,0.3607275
70.6744,16.633614,5.760237,0.18586943
87.63131,-0.05967331,0.17303276,-0.008461773
61.90008,25.387373,9.64336,0.34614396
63.50488,22.632494,9.523806,0.6506376
75.73701,10.675468,3.425611,0.1418116
67.93779,19.561655,6.3183904,0.6528607
67.23763,19.566475,6.889322,0.36147177
63.32293,23.801174,5.780098,0.90470505
61.388504,26.212208,10.163584,0.34157974
68.35036,17.748642,5.7931066,0.22189118
74.24514,12.506863,4.577922,0.29376882
67.32219,20.74596,7.286897,0.28350145
75.514496,12.197383,4.142644,0.20941962
67.60703,20.401676,7.1083965,0.3316934
66.727615,20.874159,7.0855246,0.27152547
58.684967,25.479864,8.509883,0.3493197
79.2395,7.9699955,2.9480064,0.23068786
74.75139,12.081849,4.2232523,0.22831509
84.77587,3.843854,1.1485624,0.04539591
66.224686,22.72996,10.058803,0.36506796
58.239796,25.19609,10.849844,0.57332456
54.806152,26.227356,8.854462,0.7199497
79.56623,7.9244003,2.6364357,0.13505654
76.057076,10.786122,3.7795117,0.29216903
76.83538,13.101603,4.471414,0.1665059
60.689316,25.291649,9.076379,0.3251977
59.878906,24.790071,10.486326,0.56345165
62.970146,26.12756,10.694681,0.32193258
71.426216,16.586777,6.8604136,0.23682505
72.3148,15.34909,6.005974,0.20058821
74.751236,11.497132,4.834519,0.25481862
71.62663,16.465935,5.8359003,0.22746179
67.85237,20.832573,6.648977,0.6315781
64.36436,22.80535,8.098749,0.35564494
65.04144,21.79081,9.0505,0.3420865
81.992516,6.155916,1.6230755,0.30027777
69.48399,17.027393,5.7871165,0.458216
70.20342,16.06502,5.6950645,0.37277612
75.62435,11.975664,4.100628,0.12623683
75.82221,10.904754,4.117056,0.27827674
67.77881,20.011208,7.7000756,0.21023062
74.79741,12.233868,4.204138,0.38669223
66.87345,19.657715,7.201909,0.51329917
74.23108,15.426179,5.077811,0.11436774
72.92787,13.568014,4.1150107,0.4380923
84.56857,3.1159658,1.2774439,0.045527607
76.34527,9.831959,3.9944892,0.2714301
64.91256,21.232676,8.778953,0.42910725
72.13802,14.58805,5.217119,0.3643716
66.916534,20.075787,7.647567,0.5227298
67.13783,21.600067,9.080902,0.23367326
67.69365,19.937223,7.3112235,0.51957256
46.0121,32.36858,11.085581,0.48470467
77.0672,9.746863,3.0627267,0.32981396
68.41862,17.925451,6.6588817,0.5887368
66.22262,21.89564,9.086594,0.52285075
71.323944,16.457201,5.626673,0.47600734
63.719,23.302223,8.424884,0.30626956
81.39897,6.039341,2.193191,0.12063713
62.744766,25.938305,10.300233,0.31755126
75.62633,11.477833,4.059574,0.25156048
68.81764,18.491932,6.496692,0.21669611
84.873085,3.2923336,0.86169004,0.013904184
77.000404,12.110985,4.2909226,0.106972486
57.642258,28.52164,11.009845,0.37471575
79.20859,7.996672,2.6035976,0.2546008
82.50242,4.497945,1.7087655,0.12308191
74.28202,13.099948,4.427235,0.19924068
68.22415,19.139027,6.553999,0.56863725
59.637447,25.687769,9.459262,0.45424384
81.7028,5.8158236,2.0706327,0.031579345
78.20137,8.897156,3.3954391,0.16370866
70.98333,17.308167,5.4491124,0.54007405
77.76094,8.754679,3.4970796,0.22231728
71.84239,15.683825,5.2762914,0.5027452
76.559944,10.942566,3.6423898,0.36547428
55.94456,29.653175,11.597315,0.39512435
72.4091,14.973953,5.166693,0.19039863
69.77029,20.82582,8.563677,0.17944282
74.934685,12.174362,4.286508,0.3427515
82.56707,4.602289,2.2098503,0.1004149
76.257126,11.481419,3.5207434,0.17012644
81.17422,6.1777277,2.5191638,0.082610026
67.84793,20.582512,8.7280445,0.22877033
86.002945,0.690938,0.34246063,0.05268742
79.211845,7.7627134,3.092688,0.109328896
67.274254,19.007229,8.060371,0.507153
69.76457,17.359573,6.77868,0.2394505
62.697765,26.32144,11.202333,0.3108536
65.47408,20.731089,7.5008674,0.2770632
71.33627,15.429026,5.31169,0.20798072
66.638985,19.840424,9.069349,0.49004477
82.47453,4.8421907,1.2404661,0.19856222
75.60621,12.833406,4.9842615,0.080515906
70.05198,17.820415,7.427412,0.2641349
67.91355,17.498184,6.434362,0.29253405
69.49475,20.796139,8.370939,0.2188842
60.97246,26.79646,10.683737,0.35321775
70.10585,16.87076,6.150308,0.31618357
65.42197,19.795387,7.636667,0.2987418
76.82332,9.968782,3.7435954,0.26451305
71.34837,15.091569,5.62781,0.4440682
85.689964,1.3474617,0.6506138,0.053494588
67.422905,19.369905,7.428069,0.4275415
80.37929,6.8164673,2.6515152,0.06981778
63.15725,23.880009,10.131588,0.54675114
77.01692,10.177946,3.74216,0.21245685
68.0731,18.115723,6.192142,0.21377487
70.1243,17.803324,5.851042,0.5469633
68.609406,18.70048,6.379554,0.21275711
65.50266,21.43117,8.208806,0.28493753
62.17955,25.583824,10.583432,0.3140967
79.23152,8.98231,2.8552363,0.08387491
71.74602,16.412098,4.873941,0.6302935
71.61632,15.886613,5.807697,0.14202732
59.34389,26.841103,9.9318495,0.41669416
71.347206,15.443689,5.791522,0.42689514
67.879906,19.205837,5.7015567,0.6919472
77.02048,10.497585,3.5142937,0.16190656
71.492516,15.321639,5.7722597,0.35811132
62.27887,23.597595,6.1223693,0.9292836
61.286057,24.88972,8.797956,0.39455232
74.83576,12.7293625,4.1636753,0.17929076
66.080315,22.050833,6.1998377,0.7852911
79.16728,8.47555,3.1129477,0.091517836
62.485405,22.127466,8.1176195,0.33216348
72.82148,15.555138,4.845483,0.17365968
66.881355,18.925882,6.8698893,0.5549314
64.77345,22.815807,8.759697,0.291733
71.55872,13.039193,3.8492017,0.18161616
64.63087,20.923407,6.7345695,0.49755448
52.708626,28.737087,11.3397255,0.4733788
69.48468,17.844048,5.7675695,0.23091912
68.05302,19.88625,6.677446,0.23950616
62.06582,24.536053,8.937309,0.37599635
71.09068,17.441547,6.2696443,0.21609959
65.23473,21.613491,7.268542,0.7437589
82.57131,3.9722872,0.721745,0.17468366
65.1956,20.021437,7.6617084,0.25717968
68.544754,17.856157,7.0608544,0.32254168
82.45745,4.5890713,1.9838777,0.06896281
56.195583,28.05172,10.590032,0.36263794
68.989044,18.503578,6.213128,0.25176212
70.59485,16.55532,5.9073954,0.22502212
56.43066,27.477476,9.684397,0.5283851
82.11588,5.1929274,1.9597132,0.117832154
71.88177,16.034716,5.9502897,0.092570946
85.65351,1.6986618,0.4734788,0.07086399
70.32754,16.39451,5.8722816,0.42785555
70.21202,17.68969,6.6817865,0.2060367
64.71928,23.562412,9.328032,0.27614748
70.1342,17.298208,5.959372,0.20340964
75.766136,11.920309,3.8648248,0.3228827
79.387024,7.6474595,2.6142232,0.19468024
67.99956,18.450071,6.487509,0.5647006
76.58505,11.129649,3.785102,0.2936924
59.684517,25.918896,9.219624,0.3986885
70.19113,16.761835,5.854756,0.43266732
64.623146,21.636303,7.926813,0.26047933
66.83844,20.572685,6.619191,0.6329726
61.050793,24.299282,8.358096,0.3141037
76.90466,12.445229,4.002717,0.13859896
67.54496,17.315262,7.722483,0.32091188
62.26774,23.350044,9.01544,0.48451245
74.6026,10.743311,3.943773,0.11251633
62.678444,23.679184,8.036434,0.6592189
73.80386,13.433128,4.9062467,0.31600276
78.77241,8.273347,3.1860986,0.22262518
59.3937,25.186367,8.423902,0.41452563
71.59005,14.661886,5.042614,0.29389405
78.422874,9.647133,3.1391313,0.32724062
73.43398,13.481052,5.2294703,0.3282361
64.19523,23.347473,9.292056,0.53656065
74.9434,11.064085,3.7597213,0.19903007
78.17956,8.711771,3.246283,0.15252377
78.93589,8.826658,2.8652952,0.15762252
60.380394,26.781376,10.488574,0.32372797
58.217125,27.474808,10.339927,0.37535638
72.42951,15.67275,5.4405775,0.18833822
70.743065,15.875222,5.884644,0.40635315
84.01434,4.066742,1.2862096,0.15163276
