Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity
-0.2880335,-0.7783208,-1.2728527,0.744522,-0.1028132,1.4498943,-0.8268636
-1.9779663,-3.7439742,2.712669,0.33058912,-0.6261845,1.0410519,-4.773593
0.60815305,-0.8839347,-1.5967528,1.096951,0.36544934,0.82321393,-0.46730995
2.777424,-3.375771,-5.1255097,2.570773,0.9181117,2.2993853,-2.4796307
-1.0188495,-0.30594262,-2.7542493,1.0533806,0.21400054,0.14886093,-4.1731324
0.5429248,-0.34901488,-2.9166095,-0.2608393,1.1191745,2.3034604,-0.41859904
-1.4113824,-4.276224,4.73395,1.625599,0.05748087,0.7542069,-0.4729789
-0.57861155,-1.3292073,-0.85875416,0.65779316,-1.6733158,0.57216847,-1.7884104
-0.9072902,-2.4968503,-0.824967,0.6033434,3.1937845,0.5159521,2.8777535
-2.394549,0.39364076,1.4405862,0.12675221,3.7298737,-1.4051206,-2.145758
-3.0563593,-2.7819695,3.8760624,0.63001543,0.02433059,0.768052,-1.520012
-5.3265805,-1.4360794,4.573051,-1.0228969,4.121207,0.2896132,-2.924354
-0.9387755,-1.4473001,-0.78139174,1.4119146,-0.1746223,2.5773745,-0.42517895
2.2819595,-1.9502859,-1.2780392,3.240162,2.1009912,-3.0704184,2.0658562
-2.0246663,-0.3986336,1.402365,1.6513621,-1.0387515,0.050969385,2.1905177
2.132459,-1.9208175,-2.7759328,-2.1996744,4.429246,-0.3868914,3.3007834
1.5427874,-1.0751148,-4.532354,-1.4245241,3.5776613,2.4639568,-0.24253036
-2.6116393,0.8549626,-1.0997894,-0.19757032,1.340404,0.99848604,-3.70863
1.4625648,-1.4051157,-1.6763569,1.6664658,0.13291217,0.30121818,-0.3124782
0.44170326,-2.2699635,-0.5346416,-0.716389,3.2486658,-0.8552345,3.4889462
-3.7243204,-3.0709147,0.60670435,2.0285041,2.7653434,2.7092602,3.0976791
-0.29974702,0.6390225,-1.6130759,-0.6483436,1.0656852,1.3501446,0.6241374
0.8264489,-1.7142287,-3.3178537,1.3885882,-0.3659771,2.217873,-1.9118499
-2.1484418,-0.92240965,-2.8848188,0.7754201,-0.48451287,3.4284286,-2.0306723
-3.6407654,-0.21802035,2.5248208,-0.34748948,2.7177043,-0.6508308,-4.856362
-0.00714908,-1.674565,-1.3344434,-0.23788923,1.645281,1.6876154,0.55216223
1.8431729,-2.8715248,0.2274798,1.558755,2.6584678,-1.1899661,2.680281
-2.1596708,-2.839205,2.7898617,1.3852427,-0.3102319,0.82746464,-2.3766093
2.126206,0.1857945,-2.1702259,3.9362118,-1.6559289,-1.768416,0.8971064
0.6226353,-0.64779186,-1.1181456,1.6038324,-1.4446586,0.7788883,-0.15101759
0.3075262,-1.8959663,-1.1165313,0.35764736,-2.8439765,0.025631575,-2.8145406
3.1440077,-2.9758842,-1.3901802,2.277101,0.9749509,2.1221464,0.44277447
0.3481941,-2.208113,-0.14706984,1.2801847,-1.5894928,1.6614602,-1.4987348
1.8552778,-1.5048022,0.13830678,3.0912204,-2.7249565,-0.52780503,0.91993964
0.89044774,-0.55514723,-1.0483747,1.0311501,1.2975751,-0.43199113,1.1361601
-1.2556967,-0.97607553,0.6157976,1.4610083,1.2551389,0.36718524,-0.21354721
-2.1318111,-0.92839444,1.6881914,1.0440131,2.375069,-0.029805072,-1.3567932
1.360806,0.80866057,-0.8208174,0.011032954,0.41674677,0.034516227,2.5781116
3.9469028,-0.7634072,-4.578117,6.4042606,0.1895182,-2.759781,-0.21965012
-0.83989114,0.37640193,-1.5514932,2.4176297,-2.673355,-0.3027767,-0.6155005
2.4413016,-2.3385983,-2.4949985,2.1189582,2.278595,-0.0072049126,0.3520044
-0.14259642,0.124798425,-2.1243765,2.0469527,0.7387755,-0.55889696,-1.851211
1.6652056,-1.2905266,-3.9110887,2.7873952,-0.51479274,1.0896096,-1.3287995
-0.47137466,-1.7675194,2.8308291,0.11545186,0.27618146,-0.6797028,2.355135
1.4102577,0.4934388,-3.5106094,3.8783922,-1.3543228,-3.116452,-2.3471615
2.2991955,-1.957272,-0.87236184,-3.6793325,3.3205717,0.0471346,3.7497826
-2.1238286,1.9140296,-0.2428289,0.48657063,3.0143874,-1.8133992,0.58785665
-0.09238528,-2.4134648,0.76419824,1.7298819,-1.7205964,0.913555,-1.3733275
0.05493079,0.2102277,-1.6574199,-0.63961595,0.82224864,1.6535087,2.0177681
-0.31007436,1.2026653,-1.6172254,2.2866302,-3.0666018,-0.9000112,-0.20749947
-2.5822444,-4.3772626,-1.6945864,0.255197,2.610196,5.5382833,-1.1357133
-1.0956488,-1.0542024,0.94938576,0.3656017,-1.0363331,0.32311034,-0.71795136
-0.4866698,-2.7521338,2.6152704,1.1301231,1.4097383,1.2658141,-1.0317566
-2.4926682,2.445842,1.2715173,2.1744673,-1.7172887,-1.9502547,2.9864702
-3.6007984,-1.4653847,0.76040566,0.905168,2.3065684,1.9828906,0.70588523
-0.23542574,-2.0702784,-1.2115934,2.1906896,-1.9080691,-1.8259614,-2.6106913
2.4700747,1.0862266,-3.8833973,-4.179892,2.2668324,1.6098069,0.9944559
-2.5952926,0.18489495,-1.1462508,-0.6634508,-1.4540462,0.05707384,-3.809991
-3.201562,0.011631086,1.8779403,-1.1848632,0.8436269,0.8443831,-1.2734745
-1.2392681,-1.5239315,1.773654,0.44337487,2.2078025,-1.3027458,1.889952
1.9923198,-5.348089,0.9808264,-0.4151363,3.3346949,2.3915918,1.974624
-0.98598164,-3.3015873,3.440714,0.7898521,-0.7441015,2.7213552,-0.74795103
-0.18025349,-0.0382583,-0.75487864,1.8847971,1.7145716,-1.3700244,-0.26809368
0.16470098,-2.154847,0.027021823,0.5541818,3.2074397,-1.6099005,2.563613
-1.9057592,-1.1232604,1.087357,0.8927684,0.7500615,1.1028275,0.429255
1.3669039,-0.37794268,-4.1713758,1.4582309,-0.8702526,3.300456,-0.68391323
-0.6870096,-1.0497252,-0.109217145,1.3131905,1.6948193,-0.60064596,4.4354935
0.059479002,-0.047713418,-1.4833176,-0.61178946,3.0906947,-0.5763505,3.7664766
2.8245282,-3.7299275,-2.0167508,3.3671892,0.17521632,5.191052,2.4658046
0.5633698,-2.4748209,1.4685559,1.6215407,1.0371591,1.5594584,0.07387734
-0.6515903,-1.1858203,0.40130737,-0.4868301,4.7917547,-2.6938295,1.0364423
-1.3996638,-1.6358932,0.076124676,1.903859,-0.38159642,2.800665,1.0483273
-0.8554553,-1.3758806,-2.5285363,0.5803896,0.5561651,3.056372,-1.7089585
-0.6681272,-0.6110525,-0.98108083,1.0630014,-1.1975205,1.2403501,-0.6681352
-1.1045307,-3.8701048,3.5274014,5.5600133,-3.5139391,1.4569238,3.3827665
1.4211391,-3.3215027,-2.505137,2.9012263,-3.3184898,0.88459086,-2.7210913
2.0442345,-4.4204707,0.68564945,-0.09814738,0.440205,3.7847085,-0.78953314
1.7393625,0.11838313,-4.6250415,-1.4476671,2.5729306,2.7934003,1.5617921
-1.0215819,-0.87238383,0.8416499,1.7769184,-0.19357035,-0.34015703,0.67574656
-0.3174498,-1.1712734,1.0163133,1.2529417,0.25344226,0.100471266,0.85629684
-3.3097875,1.5528026,2.2550552,1.2177081,4.002822,-3.4623146,-0.40965644
0.81673956,-1.4948632,-1.7445521,1.7285243,0.12643734,0.87165844,-0.9882653
0.912557,-1.6970842,-0.39748338,1.8924906,-0.61721104,1.6758322,-0.06013084
-3.662302,1.0529345,1.8724893,-0.6851999,2.5360699,-2.4359906,-5.3760924
2.3650389,-4.398292,-2.5965648,2.3707728,0.6016359,5.0229807,-0.64199334
-1.558581,4.903786,-1.4798952,-0.18312238,-0.106709875,-0.20473517,2.7087958
-1.9665257,0.45852703,2.1687698,0.82651657,2.919675,-4.6563296,6.1390457
0.111816,-0.8743014,-0.04659835,1.2895712,0.71912116,0.2727755,3.0050344
-0.561875,-0.8194033,0.41255733,0.1428254,0.78752875,0.67999274,-0.46471375
-0.72652024,-2.5165787,2.0384352,1.2452826,0.12835565,0.42794895,-2.1251569
-1.6768786,-0.66800106,-0.384535,0.76839113,-1.1064309,0.3766064,-1.7135195
-1.1629816,-1.4817437,-0.33082443,0.8391134,1.4353846,1.3885415,-2.9338043
4.8346267,-3.2153165,-3.7460434,1.3458989,3.2003984,0.9276971,1.1929768
-1.0664818,-3.6606696,0.88801664,0.6311912,0.59168243,1.1197095,-5.2406883
0.21683547,-0.9842891,-0.85331446,0.5237077,3.3015668,-1.1263369,0.13632579
-1.8385919,-1.1098442,0.13282454,-0.44118372,-0.02752313,1.4191859,-2.839848
-1.4742839,0.49495876,2.1975582,0.5053073,-1.3701,-1.4020759,1.9548006
0.00030438942,2.683782,-1.2889268,-1.8396059,2.5395923,-0.7200253,2.4768555
1.3088236,-3.618881,0.27803057,2.1254005,3.8189745,-1.4648229,1.7759887
-1.7319562,-0.804985,1.3236225,0.33714396,-0.72060096,0.5968287,-0.13936801
-0.35109356,-0.31635013,-2.5801811,2.2322552,-0.18405294,-2.023339,-3.458282
0.9711057,-1.9987483,-3.3833227,0.22849439,1.11523,3.555701,-0.41373318
-0.7022863,-0.07090619,-0.6547189,0.8032286,2.2313046,-0.0035203954,-1.1420354
3.6753817,1.531414,-4.3736186,2.1698873,1.2892554,-0.08587986,0.87764335
-2.8700018,-1.7433014,-1.7390475,0.260667,0.22407047,4.0418077,-3.0239873
-0.39566344,1.3752896,-0.74665815,1.9014807,-0.7632417,-0.8299567,0.7803314
1.7267826,-1.8779061,-1.8015919,-0.24739142,2.837774,0.088405095,1.5009929
-3.428794,-2.5265434,-2.2264977,0.99152726,2.0579143,4.645965,1.6324567
-5.613336,-0.5640457,-1.1440257,0.6561132,-0.7947031,3.7372367,-0.39496425
-2.0313122,2.4646685,-0.42147398,2.248758,-1.23246,0.1371061,3.9826417
1.2745268,-1.2491448,-2.554953,1.1781254,-3.245177,-0.3111482,-2.76887
-2.7961798,-1.765398,3.6273422,-0.027566072,3.0028422,-0.53029,-1.5078036
1.622776,1.6327469,-1.3186507,-0.60360175,1.3965255,-0.5074738,2.1913564
0.41413572,-2.6513062,2.3960419,2.2065055,-0.702822,-0.857398,0.74005705
1.514025,-0.75352323,-1.156279,2.4635189,0.31026414,-2.1145592,0.6300419
0.06954045,0.8953415,-1.2086753,0.49054968,-0.5369733,0.83869493,0.59793913
0.18770467,-3.783463,2.552528,2.9699197,1.4118607,-1.8730459,-0.15974344
4.1556354,-2.6779525,-2.7467024,3.9897883,-0.13040306,0.6442167,0.42575046
0.45670488,1.738619,0.37308797,3.1697807,-4.207585,-4.1246433,1.5115651
-0.12458503,-0.9542983,0.21476008,1.5480638,-0.8516425,0.6472608,0.26031816
1.8095698,-0.9487592,1.3474419,1.1372604,0.7537121,-2.2995174,5.519177
-2.2487276,-0.8113225,-4.243705,0.23053682,-0.2302325,4.1317058,-3.6153524
-2.387123,-0.21168877,-0.64076054,-0.15769447,1.7730973,1.2869046,1.3063704
-0.51779675,-2.5433116,2.7198248,0.58797085,-0.9699316,1.6164252,0.92466104
-1.6420467,-0.5787825,-0.231032,-0.28210616,3.6674194,-0.3828173,-0.2881496
2.5495858,0.6982945,-1.6052629,2.0318654,-0.4390765,0.33175868,2.8630075
-0.11185097,2.389525,-0.6363233,2.112538,-2.0269537,0.42514935,4.0478525
0.80584246,-1.9162475,1.314126,3.289857,-3.365807,-1.0217441,1.1280836
-2.403154,0.6199524,-2.4673736,0.30866542,1.6081855,2.3183067,1.5992202
-3.6969447,-5.571144,4.9350696,1.9923742,1.8705002,4.535847,1.5527848
0.8404575,2.2618594,0.068541996,-0.16442414,0.4708595,-1.9771293,1.8596408
-2.9435976,-1.5320235,-0.68384695,-0.45949066,2.996957,1.4710789,2.575076
-1.5813192,-1.5839174,0.6363778,0.09420543,0.3254033,1.1669985,-2.856944
-1.8946096,-0.09122476,-0.95604485,0.66132724,-0.30404255,1.3606598,-1.3540167
1.2017934,-0.5247405,-0.8177538,2.0541563,-0.37254593,0.586871,1.5663068
0.17418456,-2.199002,1.0313905,1.7245245,-2.0407507,2.3018324,1.0065538
-1.4991877,-1.8325231,2.3291404,1.4991797,1.7473584,0.004416839,-0.777254
2.831326,-0.34329104,-3.0158684,-0.90660053,2.8925385,0.68329835,1.471767
-1.9040576,-1.3279785,-0.25344133,0.7019675,0.81375045,2.4832766,-0.78093755
-3.4898772,0.6648944,-3.2263176,2.6540754,-0.8631551,4.175054,2.8249478
1.5200232,-2.421124,-2.318068,0.8359677,3.2647932,0.7391603,0.6712102
-1.2669073,-2.1779857,-0.91413,1.2729765,-0.4452956,3.5895903,-1.38247
2.0370347,-0.02271098,-0.73919433,-1.7558359,1.2212657,-0.2581929,0.22830813
-4.24685,-0.61781484,1.2348742,-0.9112232,-0.075797364,0.17954884,-5.0525627
1.208754,2.3387687,-3.3380015,-2.18072,0.32811987,1.4918702,-2.190258
-0.28416204,-0.07798245,-1.5299997,1.5541575,-1.0168117,1.4389417,0.018510219
-1.9909875,-0.06941979,0.36827743,2.8014746,3.137595,-2.5888577,-1.4662884
0.761584,-1.6467427,-0.8017465,1.086899,2.0017688,0.011030823,1.4102409
-1.0371233,-2.05905,1.7197914,3.2665644,-0.28703314,1.4810443,3.0457659
-1.2462413,-0.7602842,0.18574306,0.5284474,0.9000387,0.78104734,1.1651633
-1.0328193,-2.2053578,-1.0009147,1.2992343,-0.2824517,0.68556464,-3.7683253
0.15621261,-0.06447138,-1.5600917,2.182473,-0.13805772,-0.5909049,-0.5761919
0.76875174,-1.4384534,-1.0185599,3.0097852,1.6877226,-2.2794306,0.26597953
1.5072098,0.34089944,-2.415974,-1.9883784,3.563663,0.14377575,0.83998984
-0.46607298,-1.7265934,0.056659665,1.3808231,1.174043,-0.05245658,-2.2809155
0.63025945,0.82216704,0.018017018,-1.7430497,1.6198981,-0.9471238,1.3404974
1.1176218,1.6449078,-0.12138994,0.16457775,0.22215566,-1.2398505,3.597255
-2.3081644,0.6282003,1.433328,-2.3353775,1.3878045,0.49315807,-0.7569215
1.2855455,-4.052902,2.4530365,2.1613662,0.2726205,2.1359162,-0.5729894
-1.5791306,0.8725973,0.7319895,1.1514908,1.8646796,-2.2019854,0.08704599
-0.66074073,-2.1262796,0.22611307,0.6476327,0.43724117,2.4580665,-2.4032638
-0.7216108,0.40848917,-0.97490734,1.155329,0.98776764,0.13177823,-0.82310045
-3.382824,-0.32546303,-0.6843085,1.726561,0.7755948,1.9264492,1.9659259
1.9354451,-1.8887831,-1.3409723,4.1745505,-0.47789383,-2.1854222,0.20093124
-1.1619797,0.38614756,0.19640352,1.5161104,-0.96798754,0.6301893,2.314328
-0.56967527,-0.44959942,-0.63888824,0.15537104,2.213447,0.044616092,0.27111393
-4.949517,-1.7092848,2.5864787,-0.017837578,0.022116708,2.6147387,0.6389355
3.0137072,0.029657675,-1.9567212,3.4251387,-1.4097337,-1.3831702,1.3276863
0.28955525,0.19534507,-1.7748941,1.132884,3.2884235,-1.1295127,-1.5405461
1.7569301,-1.4082243,-1.5121804,2.7146144,0.24988101,-0.5371023,0.46144545
-1.4537473,-0.04307026,0.20598926,1.2225248,-0.9010016,1.0260209,1.599886
-1.1697644,0.26479107,-0.77803195,1.1963582,-1.1350005,1.6284139,1.2211818
-3.5235736,-1.9292192,-0.7232572,0.76488805,2.7572277,3.1894948,0.6194227
-2.532543,-3.423141,2.6612782,0.7404214,-0.44242877,2.9873464,-2.9544723
3.6011114,0.3516018,-3.181637,2.34648,0.20756884,0.022816312,2.221461
-3.3582752,0.46657443,3.6977408,1.9195421,-3.0078793,-1.9131496,4.2127595
-2.974521,-1.94649,1.6699078,2.4535308,-0.5713154,2.2708635,0.57883865
0.39378637,0.3203387,-1.0507616,1.3319664,1.0308076,-0.56257963,0.28084522
-2.154316,-0.52542734,-0.73220104,-0.30992472,-1.0319085,0.37185827,-3.3943422
1.6571333,-1.5510826,-3.9243429,0.43456346,2.1808944,2.2745357,0.555288
-0.15726073,-1.6556882,1.6535456,-0.26418257,0.66310847,0.21819466,-0.44220057
1.1720576,-0.25032666,-0.49568462,1.3903338,1.0831726,-1.8660624,1.9327524
2.2756202,-2.6653237,-2.521267,3.4091833,-0.91343045,0.23221691,-1.3767331
-1.8588707,1.892234,0.2760775,-2.8190572,3.5482523,-0.9104508,-2.3133965
2.142855,1.6806399,-0.03408674,1.6584157,-0.97804856,-2.2845292,3.3145366
-1.6698186,-2.6286435,2.9523761,0.612721,-3.074139,-0.1160076,-0.7585484
1.3952292,-0.33140483,-4.0713024,0.15945712,1.8593764,3.0931382,3.343575
-1.7124932,-0.603497,1.1746216,0.40575442,0.40053996,0.46132958,-0.4295796
2.1633966,0.51337755,-2.0697281,3.6066096,0.37169036,-2.6807032,1.3872886
1.0207232,0.00864844,-2.7937405,1.8520522,-0.3977205,1.1913475,-0.4563557
-0.26497886,-2.2963898,1.0725299,1.4792383,1.8105593,1.6144037,-1.5742836
-0.36873952,-1.5073769,1.5939405,1.4903334,1.3154591,-1.3365023,2.3929589
0.28177646,-0.45120388,-1.6531286,1.9622998,1.3714591,-0.4124381,-1.0168439
0.36979833,-0.0851614,-2.3323727,0.6305207,-0.90666217,2.0111294,-0.4814166
1.1227542,-0.56230664,-2.3429098,3.1202738,-4.1608877,-0.21151087,-0.94537497
-0.27185524,-2.661747,-1.0829139,1.4398316,-1.8709494,-0.7702299,-3.384504
-0.57466644,-0.30450588,-0.5700977,0.5464158,1.9707671,0.28371188,-0.798255
-2.4967475,-2.9320195,3.1267912,1.9230444,1.6259005,2.364505,-0.8041478
-1.5942056,-0.32140502,-0.10570281,0.112144455,0.996034,1.2141693,-1.8183906
-2.3744297,1.3230004,0.36147392,0.5344313,5.1012073,-2.3232114,-4.6112247
2.9048762,-1.1302441,-1.403587,0.2913874,2.024505,-0.63535327,3.4975314
-2.3021712,-0.9398606,2.0189748,0.013668779,1.4597411,0.44688794,-2.456206
5.195342,-2.6953945,-3.9456272,3.2001712,2.5938892,-2.2077801,1.7504793
-1.5531415,-0.23558052,-0.16551545,0.6680913,1.199719,1.0217746,-1.0590801
-0.21988903,-0.670134,-0.2948714,3.854414,-3.6208923,-3.256308,0.023140943
0.052055877,-0.51221126,-0.16094895,1.5217422,0.16765349,-0.4919428,1.153282
1.6403275,-1.097181,-3.1560516,-0.008006239,1.368457,2.0880141,-0.16234674
-1.6020833,-2.4449956,2.027996,1.7173482,-3.939702,0.34542218,-0.21163328
-1.9249479,-0.16488475,0.20058921,1.0930848,-1.0007293,0.45591503,-0.22198263
-0.21667615,-1.5093598,-0.7181806,0.69262874,1.8147434,1.0335048,0.12589154
-0.50089985,0.45412186,-1.6853343,-1.7247577,0.10735532,2.054765,-1.738073
-1.2789725,-0.0068555824,-2.3752096,0.9337465,-0.7878306,1.5966059,-1.9017383
-1.4908451,-1.0165015,-0.3150656,-0.3597811,5.2809343,-1.4425035,-0.6888758
-4.78219,-3.0207691,3.8216043,1.3918527,1.4627374,1.9907813,-0.012001624
-0.19534756,-0.93016106,-3.1977432,-1.1407694,3.456809,1.955708,5.051721
2.9302158,-3.8298645,0.6484306,1.0463755,0.23777813,3.102056,2.273481
-1.3688997,2.1354263,1.6247604,0.24221693,-0.0036413134,-2.6156282,2.36577
-0.8034411,-0.40719646,0.4198627,0.9655129,-2.1104453,-1.4845213,-0.77213764
-1.346664,-0.8303441,0.18194543,0.45787108,0.4992569,1.5133928,-0.035432804
-6.0877447,0.52688664,-2.3856528,0.84619987,-1.2696717,3.725404,-0.5887227
-0.013848442,-1.1365402,-1.3330166,-1.3666891,2.5871935,0.5529294,2.1468532
1.7049011,0.65775996,-1.1966779,-1.2233353,2.8694553,-1.5220245,2.1378586
1.5805478,-1.9012053,-1.6316943,0.34974703,2.706907,-0.22621235,1.4827129
1.8680594,-2.023463,-0.5648457,0.37946436,2.429639,-0.90734524,3.2696338
-0.42849988,-0.5186174,-1.0536677,1.9878405,-0.99377024,1.6272001,0.68237305
2.5990112,-2.1718082,-1.720378,-0.2309575,3.3254633,-1.2752655,3.0799637
-0.7126366,-0.9852607,1.4439818,0.058694188,2.4776468,-2.2650707,2.239249
-1.2333432,-1.4610575,-0.24996315,-0.23615107,1.6539876,1.7545891,-3.1191397
1.6893001,-1.9688292,-3.371291,1.9845796,-1.1230515,1.3734448,-1.9631712
0.35517764,-3.3464894,0.60122544,2.395822,-2.3970814,1.3976907,-2.109084
1.5339853,-1.4742373,-1.1290692,1.7816409,1.0029542,0.2392818,0.75034845
-1.1962556,-0.6080367,2.1817605,2.7080505,-0.5842336,-3.3769786,2.4042552
-3.5688517,1.6963272,-1.9670385,0.9536827,-1.0751443,-0.40757135,-3.791326
1.4659755,-3.2294402,-0.79700226,1.4025131,0.4283007,3.9653091,-0.17852774
-1.3147224,-1.0014875,0.8446232,2.4925294,0.35856616,-0.29153022,4.3033834
-1.5641621,-1.3708528,2.6480212,0.04473805,2.7548642,-1.6169785,-0.5496401
-2.5657725,-3.139138,1.1799381,0.5031086,-0.06042502,4.1489596,-2.1155696
0.36350453,0.21756744,-0.8233921,1.5279912,5.489584,-5.492524,-0.29402792
-1.1848924,-3.4972997,-1.8679063,1.0992984,-4.8591943,0.28745887,-4.372441
-4.046661,0.34871182,3.0027704,-0.17860052,1.1550059,-0.9411323,-1.6353618
0.13041861,-3.1277704,3.0123646,1.6184764,0.15689439,0.59463686,3.7787478
-0.2472486,0.36611623,0.85177207,0.8999825,0.9612774,-2.1088953,2.5465643
