Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity
-2.185333,-2.6834548,-2.9179652,0.1645209,3.465028,4.6211634,1.9852189
-1.237807,0.38261598,-0.23457336,1.3530971,-0.89784026,-0.5258843,-0.6243331
-1.0310853,-0.8971029,-0.7938191,1.3555652,0.061084565,1.6389966,2.3218367
-0.65678024,-1.0674845,-2.852359,0.46242732,0.68972343,3.03446,-1.0390098
1.4872826,1.8696631,0.36705354,3.7116387,-1.8874806,-5.514076,3.5802
-1.2162874,-2.5228615,0.11507267,0.50091493,3.4808543,0.87814677,1.2661568
-0.5070656,-0.90902185,-1.6163207,0.7568939,0.6359879,1.9941945,-0.22978182
-1.7007533,-0.4761822,-0.30189744,0.051896088,-0.13287722,1.144533,-2.2557385
-2.6536655,1.1154181,-0.5161573,0.16533653,0.0808094,0.8559346,-0.23012395
0.30875775,-1.1205177,-0.8089207,2.2293117,-1.8003267,-0.5985804,-0.886535
-0.5311217,1.9550409,-0.4677265,1.6010373,-0.46324843,-2.02676,1.4939327
-0.17481442,-0.34543577,-0.6903389,0.82790303,0.5866129,0.34950396,1.9284434
1.9882925,-2.0998101,-2.45613,0.10385534,3.2994878,0.72994834,0.9696848
2.5537121,-1.7263743,-2.3010411,0.3173174,2.7957625,0.118198656,1.2353096
-0.026942912,0.06947884,1.3901422,-0.49294472,2.725733,-2.6007159,6.6850333
1.032638,1.0714964,-2.0091212,1.7062904,-1.1501099,-0.20980719,0.8854604
1.7597182,-2.7697098,-1.4835835,0.45882308,2.8687499,1.0530843,2.1463065
-0.84406817,-1.2964109,1.0846146,1.1577381,2.2113032,-1.3978903,1.6469499
-1.840728,-1.0153663e-05,1.1516911,1.397558,-1.5939738,-0.6204298,0.49469018
-2.8507583,-0.9997126,1.4097146,0.1750488,1.5999572,1.3002739,-0.98415804
-3.668722,-1.0309508,3.1183972,1.2300531,1.6865007,-0.94814944,2.5303504
-0.7622508,-0.33155277,-1.3506643,0.63300335,-0.055129588,1.4517239,-0.87809587
0.35219166,-0.007725319,-1.9794418,1.4009806,-1.0620382,0.8436195,-0.25423658
-0.7480154,0.11570128,-0.6124423,1.1593907,-0.8836783,0.24529546,0.12646943
0.7011869,-1.5970157,-0.21985747,2.376441,0.94935256,-1.0635006,0.5559803
-1.265,-3.6833906,2.8301756,1.5008621,2.0330174,1.7875888,0.91857666
0.87229455,-1.0056047,-3.6736016,1.6214228,-0.95189303,1.793525,-1.7951357
-1.6824917,-0.26711702,0.48221725,0.7499396,0.82159024,0.047573365,-0.637715
-1.5231793,-0.40280753,1.8794489,2.0797372,0.72276694,-2.2154536,1.2482388
0.54611254,1.523913,-0.82750785,1.0202404,-0.07613871,-1.352797,2.1046839
-1.0749534,-0.7850317,-0.5701152,1.0665011,-2.2296534,-0.42957488,-2.8222468
-0.718115,-1.1732851,-0.2994604,1.0380733,-1.8511486,1.3147154,-0.68031204
-3.6009026,1.7366029,-0.31963027,-0.54932815,1.7957993,-0.12315013,-3.825499
0.596524,0.71260655,-1.1360736,2.2940984,-1.0302429,-1.4215459,0.75619566
2.5860777,-3.2159655,0.16405655,1.6251826,4.0205965,-2.5772767,2.5519822
0.12748718,-0.61423314,-3.816905,1.1711844,-1.6271539,3.067177,-0.5123772
-1.5920501,-0.8566408,1.6802778,1.6927826,0.55331594,-0.8551362,1.6730397
0.89577407,-2.4034073,-5.780485,-0.40330848,2.829676,4.827348,-0.8843658
-0.5187355,-0.21869215,-1.4680176,1.003041,-1.4578555,1.248773,-0.5270064
1.0402036,-2.515238,0.51526374,1.0339057,3.6105077,-1.9076099,2.1480496
0.666959,-1.9254427,0.0010733273,2.855634,-3.2167406,-1.8384368,-1.6575938
-0.240081,-0.4983651,-1.3779244,1.0276175,-0.3862777,1.3649757,0.29347417
1.5756022,-0.06846864,-0.9110914,0.65170574,2.9619913,-2.0607865,1.6222509
-0.49048406,-1.238402,-2.0269864,0.56851166,1.3228152,2.2523632,-0.87053293
0.6446296,-1.3429682,-1.0521356,1.6210955,-0.6881739,1.070262,0.033990335
-3.1707246,0.43609038,-1.4754342,0.4595108,-0.5590413,2.4882195,1.0169035
-3.1585672,-1.1311548,2.9970732,-0.2087093,2.4701097,0.09043538,-3.3381503
-0.0654853,-1.6757224,-0.30121624,1.2469562,1.7210654,0.45642436,0.12524866
1.6006819,-2.511312,-1.468014,2.3585336,-1.735216,0.84053785,-1.0754113
0.53114307,-0.8143334,0.58045876,3.8168356,-1.0116621,-3.7727263,1.0607985
-2.4719896,0.19691987,-0.3441948,-0.21921337,0.918876,1.1471488,-2.6119313
1.5964675,-2.6287856,-0.5213775,2.4793112,1.7329531,-1.0590225,0.7701023
0.43007728,-1.5451472,-0.7847145,1.5140989,-0.23486508,1.3603793,0.31532416
1.1922299,-3.1064126,-1.6888967,1.8147556,-0.73981696,1.6211096,-2.0401924
-1.3765917,-1.7178543,0.8790754,0.5705243,1.3406612,1.4384396,-1.1714059
-2.5301156,-0.4680621,1.1787629,0.049775906,0.12562229,0.2937994,-1.8887582
-0.14873189,-0.27191043,-0.8065586,0.41582716,1.6638626,-0.0660014,1.5953827
-0.1526962,-4.851377,3.3003247,0.7521531,1.0014436,2.3017359,-3.338427
-0.39335316,-1.1941652,-0.9305108,1.5335847,0.60263515,0.22958535,-1.5053325
0.7390881,-1.1680241,-1.4612787,1.3124639,0.112592034,0.9797275,0.00079143577
1.7938251,-2.326198,-0.13868909,1.2482677,2.7209542,-1.4090172,2.203725
0.118480474,-2.0641313,0.07971441,1.9948452,-0.33681592,1.6955045,2.1089573
-1.0793362,-0.2636853,0.55413955,1.6904991,-0.95471287,-0.17540284,1.277653
-0.66364723,1.6357588,-3.1137903,-0.14765361,1.0412551,1.334411,-0.77597654
-0.28835404,-2.612415,3.0101116,2.5260391,1.3048074,-1.5411566,3.5961642
-0.90417504,-1.4754621,-3.9022965,0.27596098,0.8287245,4.348545,-1.590501
-0.16920556,0.48982325,-1.3094732,0.97782016,-0.5786331,0.5637307,1.061974
-3.696936,0.48785275,2.4187799,1.1128725,2.3251832,-2.4724553,0.69267595
-0.99126387,-2.1733978,0.32277226,0.84086037,2.263583,1.3541148,-2.3900104
0.8750736,-2.5247672,-2.2155204,1.1543643,1.444601,2.527917,-0.73254114
1.7242671,-2.5564492,-0.91544425,2.498812,-2.0810957,0.87326634,-0.67393404
0.85815936,0.21686186,-0.69373477,1.8208147,0.027337763,-1.5219271,1.5320454
-1.6095322,-0.6892698,-0.5161725,0.22974107,-1.3326321,0.67168456,-2.9213433
-3.0554059,-0.47004884,2.2705603,1.0973767,1.3383688,-0.7907701,1.2866818
-0.7219115,-0.88979256,-1.1940497,0.9663849,0.6266053,1.7505813,1.9624784
-3.291829,0.28896242,-1.9606416,-1.0462997,-1.3333647,1.935587,-4.469778
2.3072658,-2.7938297,0.57740694,0.8314471,3.0677488,-0.9197227,4.354058
-2.5969539,-0.0005207904,-1.9892373,-0.5916851,-1.6212987,1.377596,-4.540027
0.23936929,-0.7799101,-0.055002835,0.7614943,3.458809,-2.4467514,1.3437399
-0.5417548,2.7997663,-0.20961624,0.95967823,0.3617313,-2.3836508,2.1677454
0.8157119,-1.1318243,-2.2506413,1.1002096,0.5014264,1.2875078,-0.38409635
-2.642821,0.20999011,1.222883,0.32541454,1.0326167,-0.3791082,-1.652618
2.6912,-0.46372432,-1.7604052,0.7501949,2.4071863,-1.1468327,1.682342
-1.9628265,-0.8862023,1.0352937,1.4768513,-0.345102,0.90892005,2.247283
-0.0356547,-1.3613372,-4.0994515,1.0681375,-3.4710903,3.0283046,-2.4943428
0.4950795,-0.32522985,-1.3820053,0.31904033,3.5207586,-1.0941584,-0.13832125
-1.1544269,-0.52895486,-0.79922956,0.64435494,-1.0204732,1.6762372,-0.5362867
-3.098551,1.6171124,0.8919058,0.5557828,0.6004528,-0.9464388,1.5767348
-2.1129434,1.659596,-2.48917,-0.21743135,0.6418878,1.871026,-0.5074062
-0.3825219,-3.1406434,0.9468544,1.0718179,1.8544464,1.3666849,-2.780767
-1.8138422,-0.6261701,-0.6956693,-0.20788476,-0.58952206,1.5793276,-2.5495465
0.32302842,-0.58324474,-1.196256,0.7275216,1.5436102,0.08908508,1.0161288
0.6418346,-1.4874195,-4.2619057,1.2389597,-1.6519172,2.677119,-2.9077058
1.445612,0.20382121,-1.2078465,2.5706065,0.3604804,-2.279745,1.3455758
-0.9899591,-1.6527046,-2.0152156,0.97211516,-1.2421378,3.4045134,-0.30374217
1.1409949,-0.22546874,-1.3673534,2.0297408,-0.016983543,-0.99312264,0.77495956
-1.1583588,-0.54602224,0.9138088,1.6867133,-0.62087977,-1.1642795,-0.5092033
-2.2191327,0.12293089,-2.2887042,-0.08689439,-0.28635088,3.0018444,-0.71251106
-2.5607734,-0.14535312,0.8863389,0.40352383,1.5381454,0.08062168,-1.0846325
0.88508755,0.34564415,-2.394722,1.3365542,-0.82213825,0.7932713,0.35824752
-3.1372607,0.1831241,0.17670655,-0.8010907,0.85054505,0.5261821,-4.232609
0.118137404,-2.4574378,0.42342404,1.5074438,-3.0462806,-0.14614005,-2.203502
-2.2315693,-1.433663,-1.2723265,-0.24065578,3.593921,1.9094201,2.9912713
-1.726554,-0.44616228,0.8764788,0.6407562,-0.1903304,0.14293566,-0.9922269
-0.31480992,0.16486081,-2.2734556,1.8794763,-2.4453177,-0.39701155,-2.246866
0.26969597,0.647787,-1.2697266,0.7520883,0.23467202,0.43259275,3.292269
-1.4837087,1.206766,-2.2758703,0.25418973,1.1107819,0.8226489,-1.9683253
-0.6043142,-2.505776,-3.6892223,0.6253276,1.7758223,4.5059605,0.55922884
2.6248393,-1.8555593,-2.093583,1.3178959,1.0106161,1.1044723,2.18468
-0.9219731,-2.140532,0.025073955,0.30859905,-1.348796,2.1592479,-2.0100465
-0.32088247,0.87013185,-0.9954489,0.6874622,0.06373231,0.3207653,2.2883363
-0.13354455,-0.8914341,0.120138675,2.1937737,-1.784118,-1.2927024,-0.64534533
-2.014962,-1.405875,-1.5770152,0.24014346,-0.56840885,3.617791,-1.3323524
-1.0203078,0.46321416,-0.17677346,0.9841582,-0.4463143,-0.026768034,0.49110508
0.9114058,-0.5516308,-3.3841193,1.9917154,-2.9818392,1.2767378,-1.2755244
0.7642882,-2.5931835,0.14551888,1.8646964,0.35566643,1.7146142,0.021246696
-0.54928327,0.4264078,-0.6407059,1.2819511,-0.5906229,-0.14574265,0.30531853
1.133162,-1.4250964,-0.4281514,3.1040368,-2.671459,-1.7300823,-0.412756
-0.75333977,0.25364485,0.8466924,1.6656201,0.11039171,-2.040532,2.607395
-1.124681,0.8888936,-0.45906836,-0.35803464,2.332723,-0.51889485,1.7948835
-4.2201524,0.010430018,-1.0126717,-0.91264045,-0.16292284,2.8222466,-2.200417
-0.4081564,-0.775928,-0.4721838,1.0766637,-0.8736401,1.1757522,-0.32649004
-2.6471286,-2.0036228,-0.4876082,-1.1239401,-0.16101101,3.0415337,-4.407417
-0.8588849,-2.407756,-3.1588776,0.33829615,2.135391,4.1143265,-0.8678865
0.11100467,-3.2588181,1.4428536,1.1262765,0.4531176,1.8383976,-1.4397103
0.5527458,-0.44896215,-1.6794467,1.3428696,0.32479846,0.249555,-0.18852992
0.6207721,-2.5401657,0.2529712,1.7689594,0.97156525,1.2338138,1.9902112
1.2528617,0.1524065,-2.300564,1.2723495,-0.49857873,0.7013451,0.81310064
-0.020374194,-0.7632873,-0.23116836,1.6428345,-0.5405781,0.009338025,0.20251757
0.633758,-1.5422654,-0.70931065,0.044686027,2.6049562,0.07793248,2.5109146
-0.108720765,-1.3996825,-0.76644844,1.1725837,1.1200815,0.70607394,-0.75717664
-1.9919758,1.3617173,2.1212275,1.8827338,0.79988563,-4.0335393,3.0735369
-2.2330475,-3.473041,4.0458264,-0.19055304,-0.88704216,1.5107925,-2.0282495
-3.0496066,-2.5966845,-0.4666933,1.0568707,1.5889387,4.238063,2.3387132
4.1596084,-3.8551552,-3.213882,0.752375,3.1429782,1.8953921,1.092639
0.85698456,-1.6029193,-0.33363587,2.0532093,-0.17315063,0.16691048,0.6064556
0.2556647,-0.4620518,-1.6758323,1.6877183,0.33768085,-0.052647103,-0.5137694
1.8641379,-1.8076538,-1.2250903,-0.011366527,3.095561,-0.24790369,2.1857688
0.9311285,-2.6196396,-0.3218983,2.0931458,-1.8944587,0.347623,-1.5267429
-0.9113943,-1.0725337,0.29638335,0.72414404,-1.0351624,1.0280988,-0.8830529
-0.1834619,-2.329687,0.6649328,0.86107564,3.0845456,-0.94171494,2.0925677
1.410424,-0.8858177,-4.156523,1.709045,-1.5650727,2.217953,-1.3487647
2.1134982,-1.827522,-2.2792242,3.0781784,-1.9638774,-0.31785205,-0.6903034
2.5445,-1.7721736,-3.9843137,1.8186142,-0.1128736,1.8499155,-0.8978448
-3.4270868,-0.7522483,-1.9681592,0.4789121,-0.062698916,4.1830993,0.89811385
0.34445024,-3.9453943,2.096498,2.5872862,1.6494946,-0.18989602,-1.4653358
1.6617817,-0.610647,-2.7938478,1.500793,-0.028953748,0.73000765,0.11739968
0.80363226,-1.5223782,-3.4775317,0.2318312,2.1468272,2.1433742,-0.843059
0.4438563,-2.4984686,0.40804148,2.4754996,0.99394494,-0.7561423,-0.6853045
-0.6530356,-0.015421693,0.22948906,1.9132135,-1.1178674,-0.9515387,0.46013758
-2.8838494,0.7511836,0.897783,0.5903541,2.1967795,-1.332687,-0.85483015
