VitaminC,TA,SSC
54.540287,310.93726,10.655717
32.72973,430.76935,10.33054
32.908188,612.1069,21.050413
56.46588,284.55914,13.089126
25.875725,319.3858,13.75007
23.168058,416.15738,20.594982
67.29145,470.9509,24.327019
64.067116,428.71234,24.613247
38.757477,730.973,11.784859
46.617115,208.13055,22.15015
41.83499,394.53195,25.264256
48.5794,462.3581,14.061736
68.121056,227.71906,7.0202208
77.61267,929.7833,9.771486
65.28578,501.15918,21.673477
42.48497,691.9028,18.757273
29.119938,687.3906,15.359545
42.655476,43.212006,19.795597
20.245337,359.422,10.463196
70.908,585.2311,18.685898
39.131226,674.1717,18.492281
27.942148,591.943,18.13027
64.61507,419.69165,14.908955
28.323507,332.52548,21.816757
16.048542,517.1565,20.24633
31.31548,332.58856,22.206013
58.69954,51.07495,16.211006
59.23687,562.8794,19.345518
35.360394,380.27637,21.501541
49.007748,627.1967,12.248192
41.66832,653.53894,18.771852
56.38547,196.44229,18.595694
45.562965,597.96094,16.994442
65.18379,745.6819,15.205406
68.63426,342.82056,15.759799
50.461807,249.75923,22.750603
64.483826,550.4022,19.582083
28.541122,334.44916,18.368475
14.711672,302.88275,10.3158655
25.374763,607.0122,11.593977
25.381344,476.62808,17.206194
52.83361,111.07623,20.352861
26.055393,485.36606,20.545918
68.812065,505.38297,18.964987
53.812984,254.44135,15.235443
22.684145,616.46497,13.778052
36.56757,329.71436,11.553626
25.09325,397.35193,20.706158
69.66195,638.58466,16.089052
59.400837,293.44287,25.574692
47.20035,790.42896,12.003794
35.708607,647.9533,14.417141
55.11689,324.63858,19.599092
75.49849,617.14966,14.616213
19.208714,282.3155,8.806585
43.98292,252.99101,6.993661
49.68172,387.79407,13.546279
62.884544,444.26236,16.444948
66.88179,690.43945,16.462315
50.042072,538.6301,19.38288
59.353157,704.3639,12.395006
47.75942,616.18475,22.780025
57.335213,481.86517,9.437386
72.31033,712.4422,9.281246
53.354836,584.114,11.157511
26.394508,446.96732,13.147142
13.727581,463.86545,18.309877
43.509285,252.88654,19.931652
65.42262,375.0594,11.453192
57.90811,444.95355,17.371092
60.747345,406.7717,23.147268
37.384815,216.61884,25.135826
42.527622,776.12024,11.779415
53.95523,757.47266,18.635141
36.829956,541.2152,12.95832
47.203667,531.6162,11.156837
33.78739,713.13,26.680824
27.247316,359.11884,11.223939
17.381767,506.14374,15.851387
29.60956,606.4353,12.409891
27.032768,339.37927,20.809736
48.49483,498.75266,14.139642
39.877243,816.7246,19.470713
60.366615,578.2077,11.245697
19.796711,510.3661,18.283375
28.134445,357.4289,22.16454
30.85413,659.3621,20.96148
43.542076,725.0732,16.179552
62.099285,438.0122,14.354897
56.42929,201.13678,15.098883
35.469345,851.69934,12.820478
48.10436,158.7233,19.091349
24.439945,524.06757,15.017899
71.62096,453.18817,12.678998
41.267982,743.7357,16.773115
34.78942,764.15234,12.029524
42.43282,675.9133,15.230216
67.364876,622.10706,8.221383
27.896992,629.91907,18.72678
33.707577,369.36255,13.46167
19.98814,714.1781,12.722189
62.998215,545.1095,9.124306
38.901318,756.2415,16.169483
58.5061,446.54688,11.304907
63.87523,707.7428,13.747934
24.718454,358.14838,19.78423
42.678738,470.38666,9.538444
58.868156,104.03851,17.598448
38.613087,496.03204,17.394615
41.99521,715.88,19.213684
41.338238,843.7947,20.48874
74.85036,670.7711,15.357519
62.62802,592.07367,15.402733
71.0243,566.9367,9.659315
29.546474,507.70316,12.219014
52.035614,613.7462,19.045456
66.01686,514.2632,8.786718
67.21342,502.8001,16.656452
31.10523,284.09152,20.070293
59.978645,595.1981,16.085468
37.84341,363.61,9.468317
42.211452,661.5719,22.24497
45.722492,207.13434,15.436577
34.01971,68.83789,8.070541
29.962221,324.40186,9.559423
43.614666,668.6735,18.913412
68.300385,435.65485,23.084105
16.43091,503.87045,18.325027
34.888557,558.6942,16.964062
37.784317,788.42114,17.893345
62.477764,529.9729,7.2008896
40.26404,362.06128,9.96526
63.826897,436.12592,17.648083
64.37364,553.7535,18.57261
36.299232,490.3591,13.081612
46.644493,654.76086,15.566034
63.44037,627.49493,11.758353
48.633926,654.68506,16.420324
35.932312,455.10284,21.302263
50.088017,280.8255,10.449621
54.391235,524.0033,11.271328
78.388016,582.02155,9.060959
38.08973,634.988,12.419177
32.36578,395.7705,13.159624
62.94849,487.49408,16.330053
29.72567,564.0255,10.352048
30.54888,325.87183,9.071392
37.838455,617.4134,21.221231
34.03273,160.68475,23.149633
37.932663,771.9824,13.529535
19.559143,470.50284,16.528425
32.630775,561.9175,21.704334
45.560356,750.1003,20.572289
43.18073,605.2495,23.024456
40.189198,445.0095,15.589549
44.110207,441.52713,17.892138
55.252205,257.66412,15.805983
37.026897,427.151,11.107479
34.838516,555.0241,9.869053
57.65575,293.167,17.923605
22.43136,337.24796,8.12884
40.945587,824.45715,13.971502
60.703987,598.9928,15.269424
76.42464,617.7272,11.946835
65.79973,598.44794,15.007687
54.747322,194.0502,16.328781
22.46559,450.2005,17.325775
38.75946,546.509,25.578178
27.98241,334.52258,8.701597
58.388187,657.41064,9.987457
48.89207,40.132385,23.019764
30.313602,625.94617,21.823051
26.701534,466.01398,21.498508
44.380524,124.999054,15.608003
24.574982,656.78046,10.943481
18.857203,456.41833,15.740022
46.26823,392.40454,17.098642
41.59313,570.6141,13.114235
28.076881,494.9423,20.855602
63.933235,641.435,10.2336035
40.590515,675.8386,17.214502
62.99238,334.3396,23.327927
56.21422,623.04724,10.902641
20.911736,220.61154,17.40932
63.732254,563.48346,16.237293
59.609753,602.14514,17.688292
68.73959,371.1339,8.5473175
37.600956,361.349,19.469429
49.095634,631.11743,14.72557
37.742466,300.88193,15.273639
29.573029,593.0832,20.92301
26.194904,451.41144,14.05596
34.389057,626.7509,11.332598
51.199196,281.9455,15.610301
46.532322,204.75818,11.813866
69.22613,542.5876,16.20003
24.4419,609.87964,10.825601
46.873158,179.1148,11.313503
69.50257,780.3425,9.602667
69.25882,573.232,19.872845
59.49263,736.65466,11.530922
62.60986,421.8739,18.247051
17.407187,580.9824,19.648336
56.087738,257.28632,11.8582535
58.67397,377.2854,7.8937263
17.51853,407.88574,14.683591
54.0784,143.57956,17.017467
65.94747,411.88724,21.844093
47.265392,711.7136,9.657365
49.29561,329.95245,11.17309
52.46478,378.42505,21.417242
52.54416,572.04724,18.763216
70.194405,635.0464,12.236015
35.605865,801.6738,14.142626
56.073425,470.8081,22.27065
51.1914,539.6969,13.909852
32.67042,477.83456,14.467133
41.99414,565.0467,17.744932
37.476845,268.4535,8.932518
58.344223,671.11676,15.533489
68.73915,504.84985,10.430714
60.65579,451.49792,9.458403
59.55095,152.26428,9.94883
37.576637,386.5727,15.758641
50.015667,447.8836,17.983429
26.852634,444.92535,10.477312
32.76488,602.531,20.912212
51.296753,265.5866,8.958496
48.03916,627.4549,10.482279
65.560616,171.52158,9.389424
61.365593,673.0067,14.316107
34.092308,613.95874,19.476225
37.009262,697.55334,22.589405
51.678154,71.95233,18.04923
42.499336,636.0513,23.220308
66.425865,783.11487,11.147677
50.828537,350.38544,10.020512
21.183897,415.826,19.57889
34.968254,495.0089,17.858007
42.0444,494.57275,21.790806
68.58648,643.90204,9.079517
58.613716,105.081085,11.992504
42.823025,618.8953,20.459469
45.461273,563.341,22.472656
61.615143,148.1004,15.199739
53.63523,557.32574,16.802841
63.82615,352.34833,11.063499
63.046524,359.81894,17.940014
50.143135,603.5932,19.114902
30.781538,521.7635,12.631533
49.18132,487.72437,18.61898
22.362368,508.22058,18.278654
54.455948,640.2246,22.24017
65.71077,711.5301,15.523846
45.531277,449.13474,14.155786
14.461935,497.81088,17.47746
55.65959,659.8318,11.465519
66.97425,587.0311,13.82659
32.615463,669.92615,16.812635
68.77237,726.13306,10.239122
43.801575,248.53125,18.541348
35.690784,861.44525,11.560482
19.145647,494.2027,19.465477
31.900105,709.6299,20.012169
41.198288,256.1697,11.211467
40.95783,736.9667,13.942904
18.239426,467.20816,17.799143
40.384533,638.57837,22.015236
32.211876,316.73438,10.897324
34.998203,497.0512,17.546679
25.095566,421.25607,9.729721
33.782646,582.48755,21.703487
69.22251,503.81134,15.561857
31.565567,562.21515,20.955435
28.026413,339.3609,23.096476
49.573856,796.04474,22.765451
48.554035,306.69806,12.834026
36.165596,603.6898,18.292643
52.227036,731.8087,10.358391
63.54452,470.7272,23.030754
49.70157,433.00333,9.569938
50.830772,284.2859,19.214924
53.033855,461.6566,14.624791
34.343216,219.25705,18.53967
41.88711,200.84308,14.38478
41.71826,674.38635,10.6877
35.026398,456.84796,11.510763
51.900238,438.14273,22.369486
32.566864,220.66391,21.46419
40.13639,226.65427,19.564632
50.17836,260.39792,13.474739
57.295948,389.61548,17.880594
43.31199,836.07227,18.136066
35.613007,283.05905,10.506144
67.757355,410.5921,18.830492
62.02765,440.5613,11.681646
26.457672,493.94125,17.721529
64.56483,383.1458,13.647669
31.893915,632.51825,11.57151
58.57534,690.5503,15.755353
68.481125,498.6582,16.422672
34.51724,560.712,20.537268
27.899895,169.70435,16.298029
69.182884,785.83813,9.563154
54.42294,610.1303,13.141831
42.72786,598.04224,18.369764
40.739273,653.3664,18.211147
66.967186,83.72629,9.047431
37.337418,619.72156,16.236738
44.877785,659.77386,17.03853
25.450283,654.73334,15.129712
42.776196,468.57617,15.410718
52.83798,265.96274,23.71608
56.621384,217.36472,19.619678
50.77147,433.99374,10.018351
52.847054,434.0059,9.843485
49.44432,462.77606,24.122913
53.570015,416.9422,19.958963
56.505363,198.40747,24.712387
54.906467,624.3572,13.156391
36.84351,669.3862,12.593435
19.033262,575.0231,12.615257
34.261005,495.3885,22.902359
74.77069,605.00226,13.442127
33.20695,122.093445,10.615091
66.08721,365.47302,10.129494
53.450012,478.8788,9.6621475
23.709623,631.6287,12.364389
60.618195,238.14334,14.982452
57.13482,187.07089,15.530084
48.734314,480.9629,11.684671
48.654846,642.06067,18.82461
67.29874,148.6283,13.443329
76.93473,720.7499,9.114038
28.72073,446.4422,16.444695
50.170254,508.7083,23.315273
34.291473,534.3288,21.671991
15.213406,339.68185,19.53206
21.005255,593.8342,19.485916
59.09146,268.49097,13.483961
23.300116,392.32642,11.085708
42.00507,620.4106,24.097004
15.517574,525.98486,18.01073
20.414087,360.68652,23.281301
35.956596,480.81335,18.773516
36.071075,439.85657,16.57702
37.78165,625.1161,22.133642
24.0864,518.1383,19.232803
52.021706,-36.714935,12.417669
49.088284,243.21364,20.870123
37.939117,384.1729,12.742301
38.953903,724.3516,12.373285
42.625755,679.2339,21.539904
58.42897,215.00348,12.043388
40.76583,762.72864,17.62102
49.67108,211.95358,17.033045
30.490078,516.8632,11.509237
56.85312,663.00397,9.047372
77.06432,390.1139,10.205202
34.19001,322.16797,21.11295
54.941883,244.58847,9.295911
43.13894,243.43178,18.26433
63.15752,643.4345,14.005935
55.856453,163.8317,15.366634
27.512226,184.811,22.676401
27.228508,541.9285,15.024943
25.680443,457.4084,21.17107
25.979546,553.0473,12.650603
24.136374,399.75693,10.959827
40.111008,390.82208,23.459301
43.460983,832.1946,13.636072
49.223885,755.3575,20.335743
50.953117,505.27798,17.09337
65.74274,368.39575,15.696749
37.14154,591.9003,21.43309
55.976135,243.95923,22.415073
41.327236,690.2164,11.925808
61.380455,360.12976,9.322596
58.739082,454.2025,24.282883
47.85186,352.00537,10.617816
45.527645,425.92038,13.346482
57.792477,199.1081,16.808481
32.574093,197.92923,19.622065
48.44213,101.637665,17.9864
45.89886,470.9172,20.354963
37.67505,300.9046,14.707318
37.008476,657.8737,18.05414
55.112244,841.0449,12.616781
44.147278,674.73065,18.980669
71.403015,349.69876,15.174297
62.087097,537.6842,22.564146
39.571114,230.65857,19.119986
42.546673,403.34323,12.180624
46.138462,707.5712,11.474642
60.08282,666.5786,10.332994
28.254782,325.4548,15.562212
29.16697,353.03116,18.605467
30.320066,88.69525,10.803507
71.60281,917.77216,8.444639
41.662075,666.17566,17.828648
62.499535,303.53033,17.065449
39.06309,373.3639,12.724359
62.035347,597.22327,17.334202
14.31979,597.63477,19.58518
73.431595,472.66272,16.04244
25.789164,190.80841,10.33869
61.29969,260.15247,8.719431
28.135012,182.74207,19.320127
25.215405,499.68668,13.722514
46.88127,403.28088,9.149728
47.813488,458.84512,23.26509
21.70824,571.6484,15.264284
35.355038,647.7,10.581694
29.829124,684.8381,15.915772
28.299717,646.8053,12.521301
32.356915,426.92548,21.204445
26.360764,467.2419,12.023552
30.806261,766.7563,13.904785
29.816837,396.58273,13.744919
55.55045,522.99506,20.323956
65.84342,442.61615,21.410727
66.65146,521.6233,8.559223
61.6407,439.55392,14.006916
44.686783,389.57562,14.902669
40.93318,574.9489,20.321293
40.477802,607.4655,18.521864
64.95422,473.7551,12.6882105
26.514273,700.9245,21.430939
30.050938,667.0015,18.490582
35.57072,465.3065,21.153442
27.457386,349.1761,10.972571
14.214394,478.62982,17.370598
13.468027,588.1565,13.285472
69.51433,531.98505,11.383947
54.223434,271.92368,10.7967415
59.609367,611.95874,11.194284
61.898632,347.63922,16.535622
51.17989,602.0739,17.305387
24.628555,547.4707,18.922092
43.086098,663.59204,21.862717
56.45561,115.58649,12.967876
56.970535,310.54532,14.686371
62.877205,21.490265,23.17488
24.702211,350.8476,12.000386
58.187325,667.7359,14.778647
60.137962,759.5016,14.199674
21.784136,426.14624,19.239145
22.877039,531.15546,21.176643
60.771,657.273,15.660783
55.894226,472.47983,23.019644
25.93049,427.3823,10.111975
55.430916,220.24216,17.085539
40.673237,661.5876,22.369558
60.918053,554.52893,9.87977
20.765594,469.42264,21.775703
61.717316,403.4578,21.541601
25.405008,409.05518,20.85431
36.662582,304.51996,18.283844
22.212025,260.82605,14.943258
50.14133,520.34924,13.240338
72.159996,335.52844,13.317634
45.341026,637.33203,19.869396
35.731365,562.836,19.35182
52.18327,252.00778,24.281189
35.971714,400.152,11.8919
44.245556,367.04578,20.086449
44.978844,737.53357,12.194922
67.30466,539.99585,18.027554
59.099953,821.0052,12.148327
69.50585,804.98065,9.911724
71.78848,521.22656,12.988786
19.969952,625.1276,14.817895
24.419876,262.18155,22.007397
83.43713,479.79968,17.628555
53.129898,167.7966,15.808889
38.15967,588.8031,18.139711
80.07366,709.22705,10.309551
45.335503,869.43616,12.496958
16.21919,426.2265,10.115345
37.125248,316.96204,12.754779
21.16297,539.7651,9.028853
36.92776,784.60547,13.944812
47.510685,222.84409,9.436116
52.26841,497.53238,21.504436
62.069283,363.9375,9.224317
32.89193,347.1428,19.622639
49.49161,338.11066,9.740205
47.973106,510.48584,15.2544985
67.932045,335.3155,22.308691
58.582115,401.05957,21.445904
24.141888,460.0272,19.035467
30.886866,604.5546,22.4903
42.098255,698.77716,22.952843
49.195908,169.12674,12.406841
28.388954,582.86035,23.284739
58.846165,509.34375,17.514091
46.688847,777.4952,17.256712
58.169144,250.14217,23.63846
28.63557,580.32355,22.420391
37.86468,442.3769,12.577711
52.806564,309.81577,12.904278
41.534943,806.8507,23.105639
57.149857,584.05365,19.236488
53.36799,145.86331,24.253614
33.879356,289.66382,21.810175
48.150654,284.8871,10.314481
48.99138,639.12164,8.215309
49.78183,275.3728,18.159924
42.507603,710.3207,22.275244
54.73555,372.7923,20.542732
47.99021,907.5123,13.809648
31.124073,775.17114,14.0185175
38.07205,659.79785,18.281116
30.39142,138.85608,10.500896
35.766163,277.79224,9.5525675
40.929943,575.4347,22.577835
61.06991,186.14728,11.217928
41.868355,715.28625,17.448915
53.646954,631.38055,10.192432
37.03432,548.1358,15.914069
50.904182,756.7572,11.388392
64.98761,302.0854,19.080639
49.108303,290.23352,21.537575
47.962296,798.17664,16.017246
67.41838,543.3557,21.363548
54.86306,376.54694,21.710152
38.33442,246.23628,16.091696
65.311844,286.58948,21.361914
38.178562,605.9258,15.726893
51.107136,160.42331,12.067865
47.891792,634.7119,18.467264
28.370924,208.0607,16.920168
11.540541,497.28458,19.675968
70.354996,562.2839,9.867423
48.112373,338.31723,17.667484
30.19094,609.74365,18.621296
34.974438,553.5461,13.194799
36.145454,584.7959,11.056165
54.59368,351.33728,9.979136
27.132153,349.52887,21.627876
20.93785,583.5529,13.436684
42.565872,595.16754,10.238295
35.20426,568.96,19.162077
33.23384,670.8672,16.283121
33.764088,425.57263,20.888565
45.8963,593.2374,11.289057
33.086964,214.26617,17.687614
45.827442,259.40326,12.281943
45.072563,730.7288,15.098743
42.832806,658.59827,23.922539
52.423912,257.61963,13.799774
51.76352,290.92,9.301661
38.94107,634.6316,16.262146
65.92332,615.30585,22.236856
21.4075,295.4925,19.397758
73.394775,631.6293,8.384407
31.193752,733.2728,23.303463
34.160892,729.7484,12.817028
51.583282,278.38123,9.309656
60.039375,541.85187,21.213737
39.934196,520.07306,15.09467
64.86346,662.0669,14.199329
39.831646,647.5647,18.682903
39.84627,673.7396,21.042973
59.572906,621.36346,15.043599
38.86141,640.35895,27.075325
44.157707,275.1059,11.930534
37.910187,366.03494,18.686457
56.66331,210.03873,14.417606
21.82026,500.91116,9.911914
48.112003,322.24585,9.176779
52.728504,692.64453,12.901491
39.128536,649.7542,20.488716
64.63216,512.5084,16.861614
40.91462,702.91437,20.147766
22.27255,594.7125,11.756668
40.731655,254.24638,18.79913
33.2959,583.7972,16.176819
50.490288,745.2957,14.788391
69.542816,756.3043,11.339905
48.94766,282.14023,11.829814
51.816254,690.35583,11.318682
58.011276,573.919,16.336056
21.057154,327.12048,10.602833
47.348232,457.7104,10.730989
56.766705,240.22331,19.429356
42.258335,333.98425,12.882564
38.736305,557.1378,21.611973
41.689785,706.3555,15.912718
45.53703,283.4947,17.431782
63.682495,228.29855,9.413528
62.816536,242.08559,21.44087
20.118887,599.9168,10.847307
33.922432,511.08063,11.555266
41.49276,277.1244,13.600377
46.15079,341.6868,15.784983
58.315613,491.6335,19.840412
69.15749,715.1939,9.534894
15.997231,514.36725,13.210344
40.332794,434.8107,18.03893
32.46635,456.00345,11.496804
53.659958,325.99664,13.324352
65.595184,502.5152,18.454138
23.512112,486.60083,9.194717
32.290237,498.4532,21.055988
17.321339,186.34421,15.283451
32.55648,157.39691,20.58938
65.144745,147.70517,20.050243
41.28676,828.8412,16.2817
63.995087,686.1333,16.364056
22.750578,609.6777,12.473787
67.68735,457.17792,21.747536
25.115524,327.6832,14.033652
68.26067,590.08215,14.622065
68.038635,653.12805,12.820255
53.600113,834.2677,15.942409
42.456593,247.84769,23.62475
34.71326,316.07117,21.3594
26.4829,369.54102,20.43672
23.746101,272.69922,21.58385
49.11991,412.9691,9.933458
63.768284,453.3675,18.853561
24.643452,443.28912,15.301278
57.31381,172.67572,15.166361
57.56421,457.69577,8.604572
27.10717,492.93137,12.949116
57.105274,460.13336,19.800024
24.95717,924.0848,12.724709
20.328337,363.26743,19.012787
47.585747,218.93787,17.97014
35.438744,209.29678,11.848051
21.485544,710.65845,10.473577
41.563354,458.5765,18.720808
60.920937,268.11926,22.60765
74.77974,513.2385,9.1518135
36.306625,164.56369,21.854092
55.12127,345.1371,18.931286
39.30636,302.74768,12.787741
61.35076,805.1694,10.708305
67.10969,538.9792,9.043674
48.44929,506.0341,23.218378
43.364563,276.57837,12.079177
23.226885,387.8169,20.142508
59.699768,392.89343,13.023418
67.88513,516.31,24.811872
33.16679,594.4967,21.018673
45.377342,745.7396,18.351784
38.82309,753.9828,20.675232
28.205647,778.52856,13.615255
37.54671,639.1383,21.74234
32.661278,499.92972,20.349924
37.95939,717.0762,21.657398
49.627495,673.67346,10.927893
44.580368,564.28424,21.728104
33.133263,271.47903,18.359592
21.705713,652.85767,14.326237
36.715565,656.9449,17.466957
54.673256,539.2596,17.294243
56.215664,612.21405,12.468168
16.279062,612.9065,15.015699
71.56682,564.7632,17.153915
58.25861,435.35477,23.668968
41.304756,674.01447,16.335835
52.920086,469.77353,13.678455
21.832916,541.61,14.821143
27.448868,155.05066,11.797591
49.204765,149.64737,11.434937
29.66826,664.7404,14.202275
44.610046,481.24963,13.675847
72.70284,450.8487,19.725098
60.599583,160.81491,17.88372
57.675613,288.31458,13.894162
14.139679,342.39108,16.432417
50.56022,323.5227,15.309481
45.818417,3.236023,11.398754
63.327984,373.08154,12.144491
56.1476,268.3202,15.734637
60.34543,583.55676,17.132294
32.619457,704.94196,12.725012
65.852036,563.4955,9.924225
64.22945,554.7242,27.290073
53.933247,222.07095,13.8453455
30.386936,602.0689,14.913716
42.615494,703.3735,23.203548
56.508926,686.8395,15.722664
30.513939,709.9611,27.856926
43.376945,649.03534,14.742098
19.865557,639.2048,24.001255
52.802456,146.3216,19.261003
48.46739,242.97308,22.130787
21.475927,543.5455,14.1234
67.57291,611.9577,22.442806
37.539234,360.06082,18.29978
62.78028,485.11536,22.051443
23.470469,591.77325,10.282454
47.01233,771.4381,18.390404
59.45585,662.4821,10.422162
67.89511,775.34924,12.746089
21.298159,536.00995,14.246289
35.186844,726.0961,20.649055
25.120293,376.31558,20.452963
54.178047,604.5682,11.036617
53.96801,67.326294,11.613802
27.53833,232.80472,9.488348
53.150124,145.70453,19.209713
49.315155,624.2947,21.154127
51.73726,225.54797,12.250849
61.316,364.91135,24.928406
35.093803,582.1498,22.653343
63.22262,490.13818,10.064646
21.325304,267.5053,20.278486
31.576221,450.3824,16.00017
35.386436,729.3531,11.998986
52.793385,598.92725,14.246311
50.358883,147.20895,9.495904
49.926514,153.73239,11.703402
38.528248,230.66824,10.11085
48.366173,536.9599,9.960442
55.544434,192.14536,10.820994
24.193,295.93176,16.6838
34.37949,267.54797,10.429555
35.83407,513.3013,15.364473
22.60816,549.0851,13.132097
31.742414,485.87173,23.323801
41.504425,599.9185,17.738586
55.476654,116.093475,18.276157
36.652824,106.27933,18.937088
50.43294,582.9554,22.059477
54.502388,501.27603,24.641594
60.47339,456.79712,10.249803
70.22327,476.57047,19.092936
32.180267,680.5658,21.202433
44.03623,670.8388,21.13056
37.000496,552.57874,21.009876
64.61273,473.6592,20.375086
64.321556,574.17303,17.655329
35.3897,690.8319,18.913471
68.1992,511.22318,19.237352
76.011246,751.0322,13.518312
28.352186,561.5757,21.105997
40.663425,400.7567,11.285979
39.245373,-27.29007,10.717931
32.527184,350.1053,22.33863
62.780575,356.23633,9.381908
40.52746,615.98456,14.792702
39.438385,642.79816,13.52205
59.54865,824.5867,12.767887
59.819862,294.3977,13.345362
40.593815,820.7427,21.630033
50.763718,673.1555,17.837004
47.3521,444.0877,15.052757
61.378933,288.23007,17.264767
36.88182,569.6886,15.401325
75.079056,594.60297,7.35456
51.206993,214.58527,22.086758
33.556843,379.02014,21.273897
16.932003,516.01953,18.412346
29.00042,577.406,10.594543
58.121834,416.51276,12.707165
56.2201,258.82455,20.209435
48.353878,393.14502,11.488144
73.52465,565.47815,12.787889
48.264877,263.84366,15.004325
54.73177,354.68408,23.036327
57.518982,643.10974,12.949669
52.930054,170.96573,14.939442
29.764982,366.1969,15.157321
55.700813,266.9469,17.07415
46.123264,221.58582,14.972584
25.408466,386.396,18.607244
43.767513,779.47925,10.753628
45.73324,539.79443,11.274132
48.361576,426.96606,13.373975
27.413145,347.39478,15.912321
41.800034,779.30347,10.971921
79.32625,327.28192,13.427935
35.8568,587.8483,21.88264
19.33954,479.93045,14.157688
27.994223,570.08575,21.662321
72.262215,808.1144,7.8506317
21.496773,289.91345,21.82024
63.718666,179.18668,13.599069
63.45432,441.90408,13.407677
24.031645,435.32236,10.0364485
38.68679,456.20782,18.45782
37.646545,600.5842,13.685061
17.87795,407.88467,19.492666
46.73741,464.85382,18.14758
48.458904,602.14044,24.820621
77.879715,580.0014,16.140738
38.894928,506.09543,21.024857
46.298573,176.70242,24.23196
48.95392,157.84421,24.15696
31.742882,665.5725,22.162422
57.56136,354.79715,11.585108
50.4113,356.46942,12.831839
66.96329,413.1926,15.654398
45.341633,156.2659,20.57751
42.82974,498.12106,17.585073
65.55113,183.0008,12.009763
40.16513,664.17926,14.953139
74.28032,452.59265,15.413643
44.10154,658.6221,19.506739
52.612778,943.34863,14.059561
48.374466,432.83023,24.557064
20.39169,327.4184,14.767864
19.746016,185.38925,24.326801
22.86493,476.36948,14.104834
76.12342,815.7611,8.092168
15.695938,315.00104,9.120214
19.70275,409.98108,19.675179
9.221306,487.15027,13.917366
38.766235,353.10635,18.538164
41.340927,344.56577,14.274072
33.40937,315.29898,24.618446
50.060448,521.8813,19.510908
47.55689,159.54706,14.488197
33.90206,571.8178,18.869808
72.515625,606.65344,11.847632
43.855896,-30.659943,17.48091
54.392673,146.10129,19.173794
75.50621,463.4668,15.046891
75.76346,724.42725,8.759068
48.496723,539.3746,24.239052
51.25602,28.218567,11.391951
59.636467,400.07065,24.777534
51.96797,553.0307,22.146303
49.477055,828.4669,18.687742
25.450272,415.35992,16.477093
62.901672,273.97513,8.744654
23.221481,479.587,11.615187
63.83958,390.96475,13.501753
16.943771,338.05188,11.469011
52.73999,531.1402,19.491083
57.697037,119.34741,12.918451
36.57454,748.1809,13.786675
49.13745,234.07245,7.370984
49.89984,151.70776,12.0313225
27.686163,428.43042,14.581188
74.07811,623.85175,11.810328
43.31507,693.8331,17.821817
36.183773,444.75925,16.419817
51.384567,779.1742,10.375364
79.837715,612.0133,9.453823
54.213028,476.01935,22.63202
64.80914,259.81143,10.379541
49.20945,541.8059,19.57591
48.306496,114.897064,19.105917
29.022045,383.07175,16.013817
49.596848,512.7958,12.753754
40.099945,654.65643,23.00504
41.079483,460.43176,11.963335
31.818977,295.90967,22.90128
44.08067,622.35583,24.374413
40.870518,593.49384,21.599916
69.98288,366.31644,12.000734
74.94203,351.50122,8.954118
38.58047,664.17993,21.933792
28.307898,572.07666,10.255866
52.71726,156.09799,23.610424
