Glucose,Fructose,MalicAcid,TartaricAcid,Potassium,Magnesium,Calcium
103.89728,36.898804,365.21814,249.03108,38.100292,2.3914666,4.8670154
404.98938,370.08398,56.54454,85.61925,167.11795,9.929383,7.0899973
264.72928,219.05565,190.32866,162.66759,58.751106,3.6708746,4.186286
134.4099,68.45155,157.5993,202.43097,139.5843,15.906877,51.920242
489.76318,463.83176,6.6016693,71.83484,140.74004,7.337303,7.331275
85.3871,29.630035,341.4613,239.92172,38.042515,4.02952,5.8298655
42.104095,-3.8657837,288.82748,199.44232,122.440674,9.34888,15.149937
293.59222,278.33615,129.61258,80.84187,48.695637,1.7625648,1.8913858
300.967,275.36618,130.122,98.155685,142.3382,5.6804166,6.6032557
598.63336,581.1708,74.825745,84.86548,67.22744,2.3506367,1.4252241
299.36993,286.72833,92.34824,87.32102,187.80008,6.638424,8.0817995
104.73802,49.002335,241.09175,230.12833,35.780388,3.4919853,6.081564
539.9685,499.73788,82.1266,134.90683,56.537,7.4052534,6.4293137
170.76476,144.32384,209.46487,101.224915,45.37736,1.6573575,3.1159756
350.50253,344.56223,125.45219,72.226746,70.13791,1.6307371,1.5539088
438.89728,423.99792,47.34623,51.999542,150.33316,8.135587,5.5968103
119.74841,95.00789,73.50455,111.66699,84.310684,5.468365,9.538177
256.02765,191.10016,176.29332,228.16306,47.346695,9.016012,23.638601
775.33716,720.2278,54.954872,124.021255,51.11965,4.5883193,5.9932766
223.29999,198.93633,93.09556,127.86448,146.83281,13.264347,18.10244
118.092896,65.47655,301.34375,201.08212,40.599075,3.2545695,6.0524645
471.9195,439.97266,44.006775,83.29297,69.88124,5.9666014,7.0745487
397.98325,348.27206,165.27191,121.21319,51.42839,1.8004628,2.3434644
322.56488,311.0726,84.34896,81.37131,220.82666,9.711889,8.031388
151.11131,105.980835,419.5679,173.36365,44.046387,1.7857257,4.0542145
533.3727,481.09598,2.966629,117.61964,91.449875,8.458821,17.913258
188.64043,156.22147,179.4823,147.01427,47.909317,1.9923004,3.5808456
51.441956,14.701508,296.56516,167.10364,118.923134,6.7829514,19.26839
331.3839,318.6663,147.08469,86.8599,98.02739,2.3317726,2.0825462
207.15381,169.16322,271.3924,130.41595,66.93473,2.5827909,4.076455
197.6136,184.66568,136.58507,117.05099,187.8742,9.003879,11.669094
443.35138,447.14407,20.9684,67.58464,214.95964,6.9008656,4.815368
423.8981,375.7414,75.493126,150.02068,87.76517,9.365701,11.601191
297.62958,263.5752,84.8723,98.856674,118.46861,6.210596,7.3520865
362.5273,342.3851,30.70047,107.94946,182.8165,11.027849,19.0378
77.59491,41.27527,242.39215,190.88123,126.48065,10.896769,19.15338
104.281525,62.037186,130.73236,213.73013,125.15953,15.126071,38.10572
537.11707,501.26703,84.84649,96.859505,58.727234,1.9359722,1.7844276
211.0958,143.64049,436.7425,197.68304,44.09314,0.6923053,3.499117
499.7433,489.6197,101.72148,95.698524,104.5904,3.9303849,2.3290954
292.98718,235.62663,209.31087,196.25363,43.807487,5.8201227,5.24921
71.599304,57.29889,248.44957,175.7619,196.85135,12.934329,19.356194
444.49582,382.15125,141.70576,197.35703,53.268993,8.026033,7.8532557
474.76056,453.69385,53.465202,71.16227,41.99983,3.0743427,2.8316805
427.09003,426.6711,16.853928,58.05506,111.533485,4.399582,4.2829003
69.87512,30.5224,237.06465,192.8638,152.51071,12.311142,33.107765
51.081604,26.57904,325.38232,134.58348,97.21356,2.9445446,6.7091255
90.91742,58.978867,156.73091,180.26779,33.861797,3.050588,5.7078395
386.76938,354.73303,56.534294,98.1393,87.36895,5.607424,6.840748
96.11235,44.14505,98.00393,199.05582,106.944885,17.721275,51.369244
51.109802,23.448364,285.27942,206.16641,162.47379,14.138953,14.899113
76.58615,31.680206,183.61058,202.35818,140.13217,13.772446,33.48223
114.1351,66.82796,262.37784,203.28778,36.958057,2.648389,4.504612
193.89748,158.98105,188.58586,134.65129,46.75378,1.7978437,3.4802399
585.48,551.11066,59.04548,117.45074,59.125492,3.8755383,3.9817648
219.37173,217.11322,210.55515,128.42105,225.75285,7.8855224,4.691724
551.18567,509.89038,-12.525879,100.53962,170.42879,10.853967,17.520947
305.6579,299.96732,46.830627,56.92552,192.5968,4.384858,3.737443
391.7751,374.6883,82.88034,93.97409,51.538162,2.2028217,2.3239138
343.79422,326.8945,34.30104,93.02446,47.750694,4.251133,4.358929
428.6939,396.49973,21.926468,73.19885,153.97556,8.993584,8.62428
648.6908,596.3656,93.58651,125.069984,58.135864,2.1802897,2.1852467
324.70016,266.90216,129.56357,149.01508,53.8721,2.9473825,3.77005
459.8037,409.2938,8.182785,123.936874,182.62804,14.270026,25.574574
162.23734,159.13002,15.774124,30.174393,66.417336,3.6250327,6.56585
86.52086,54.7072,243.18332,139.08058,83.5336,4.314402,8.1164665
25.677032,-17.151062,341.22723,211.88579,148.93126,7.291747,10.998138
325.8405,320.24496,18.53247,46.402596,107.944916,4.2782736,4.6656594
427.71274,431.9204,25.192429,55.065254,108.07144,2.9547696,2.4556394
217.54475,184.9338,359.06516,176.03128,58.027367,3.11967,3.4876986
87.31435,38.49814,341.05267,198.40985,37.722782,1.4514954,3.6613832
319.1719,257.60596,183.90382,193.13333,47.36289,5.1803055,4.9067545
46.407166,11.36438,254.55066,150.11598,183.11661,7.6068463,13.376833
311.14517,306.86118,11.935974,50.65647,127.64935,5.2390447,6.766081
100.70015,55.248978,280.11,140.99086,38.14928,2.4475145,5.14305
554.7363,523.8099,114.53314,122.95856,87.75261,5.441456,5.0403976
52.88144,4.877075,260.75253,182.86487,157.44646,10.621609,25.38739
71.247894,17.643341,441.41333,265.1599,37.359306,4.771837,5.503144
79.30162,38.166046,426.3085,158.50288,42.509254,2.0213072,4.77375
319.4892,301.63837,48.34397,74.99617,171.68407,6.172717,6.4480743
192.90544,137.49466,154.99797,188.74187,42.298386,5.3771734,9.606498
52.09018,7.8662415,309.0243,181.58507,104.79532,6.789613,10.5842
46.806335,28.188416,305.58917,167.92892,190.38403,8.879938,18.032612
43.147675,8.571472,332.1286,152.59706,144.85889,4.736787,11.504863
80.54727,48.52455,166.3635,135.75697,117.078964,7.3556957,13.611261
580.58826,539.7975,52.51245,137.39246,86.90414,8.344113,8.538983
464.92862,422.08975,79.17961,147.23483,53.66004,5.6966257,5.8789344
562.5985,515.08154,167.90887,120.58531,58.513706,1.3605309,2.0500762
118.57005,86.87361,165.20233,166.88734,140.31331,11.547138,16.726084
381.3446,351.70996,143.60947,106.773994,87.72653,3.7288208,3.589268
560.3542,549.72906,70.78733,66.83644,59.201927,1.875543,1.8851073
212.10828,150.51636,251.89845,176.92166,45.364403,2.4156766,3.991756
160.09418,154.18208,121.02701,69.62495,55.468086,1.4243627,2.86635
76.99927,45.612778,203.27763,177.45102,164.6492,13.556113,24.90738
349.04776,301.25174,178.74785,161.33801,56.153893,2.4656389,2.9894927
410.72507,397.14868,1.270935,63.23121,146.15746,6.149008,6.348931
539.76324,486.04044,83.449615,157.91599,63.100864,5.6620045,5.1541038
52.4657,22.077362,300.32666,135.33514,178.49817,4.9412355,11.839424
193.21382,165.75934,90.18924,78.792854,124.48435,4.9404254,7.8698487
37.882996,-0.5142212,194.03969,146.1721,144.07948,9.379097,15.322662
50.536743,6.599701,333.7398,164.21356,111.494606,5.222491,8.789416
30.781738,25.764069,461.41656,157.49457,134.31023,4.714039,9.85659
75.34671,36.549988,257.45355,174.85052,36.796734,1.6039696,4.053872
384.20764,374.18857,51.28071,37.638786,114.150986,5.8455877,3.9702592
143.5604,101.29846,62.487373,102.773056,75.45838,6.8062935,20.80017
225.59576,208.68434,62.417435,76.036316,148.61043,5.885791,7.314726
143.24445,128.54805,267.317,95.09163,56.94023,0.9241035,2.592791
74.43231,42.96068,364.09497,282.17706,34.28817,11.258034,14.127054
578.0668,531.03064,102.939064,148.07706,67.66337,4.4292245,6.1315165
31.624329,1.8272095,347.0976,165.64624,165.2922,6.9515424,13.288523
196.65341,155.16682,329.5407,235.51752,41.97567,8.947685,11.791861
513.7403,457.27087,14.295486,101.52451,130.27692,11.632648,16.663618
141.95381,93.728,298.01636,177.60785,42.87957,2.169519,4.05058
709.39514,672.5603,58.36548,96.6826,54.379314,3.1619072,2.8667033
53.89392,25.242554,404.73035,180.72377,46.74171,1.4813852,4.659298
82.41513,29.021149,437.0031,269.3518,32.857227,5.139427,5.8621535
389.37723,370.21753,14.753098,67.97876,151.64795,8.018643,8.182062
387.81232,377.8726,20.326935,53.838272,123.027145,6.551553,6.3386874
171.07507,144.16727,123.25795,112.05139,146.35785,8.217073,11.047646
583.0024,520.3677,128.81923,165.82417,60.06867,3.0407307,3.8103776
203.65117,156.96646,252.05219,191.93472,66.591194,7.522967,7.4856052
183.68382,167.92633,147.15341,151.31197,203.43199,14.246768,15.087414
218.34113,177.49992,215.08559,144.19,49.47529,2.3937922,3.8182926
55.210785,21.275513,207.18536,147.84402,181.3211,11.962284,14.035736
78.476364,28.200989,461.42468,196.60085,41.264965,1.9885527,5.035049
275.35214,267.4882,46.71511,51.115433,129.53947,3.4811904,4.1359305
91.538605,36.62732,323.44138,231.2619,36.697086,2.205783,4.7323427
290.9092,243.21413,209.5983,161.77396,74.6672,6.257168,9.285354
182.97282,157.74382,117.84698,105.441536,103.16977,2.658827,3.758089
400.10446,402.83835,39.839996,59.08355,216.93289,7.0797606,3.6934686
345.99368,322.24155,91.68939,115.58464,53.917564,1.623683,3.0477655
431.3671,356.52982,186.80263,211.87119,50.077698,6.4521046,5.6610985
87.66484,48.325684,344.3416,230.30502,38.608444,5.4337196,14.495064
280.90164,266.92883,39.914658,82.83261,147.22972,9.099006,10.685686
89.6945,30.657074,430.95654,281.89868,33.112743,4.098871,4.84728
130.3613,114.46907,218.78497,109.86014,185.11462,5.4022913,8.27895
421.4806,376.37848,117.24553,138.04869,58.091385,2.3289886,2.5644045
303.34067,281.1478,49.67885,70.09511,101.15825,4.2878823,5.568895
63.987457,20.12854,280.65738,177.5021,103.65639,6.4227953,27.359068
252.92545,215.30968,328.02112,147.78868,59.52337,2.986587,4.3735
47.258514,12.899689,392.31824,165.54556,89.56239,4.2155643,7.534057
129.2208,74.7038,250.56834,215.79575,37.205265,3.559333,5.3011713
331.16254,297.7747,3.7782135,58.882713,50.522224,7.112923,15.949657
428.505,433.64542,36.273926,57.971893,196.93542,6.807152,3.103018
233.18742,193.90387,411.62888,188.64873,50.48803,2.754028,3.6438794
59.20526,19.810577,316.75208,195.69693,71.0078,4.9802904,8.425244
198.87769,195.88142,390.0658,178.92903,103.18658,10.03472,10.361775
467.16504,419.42325,5.109024,114.96605,172.24326,13.048548,21.78895
37.35367,25.025513,102.31726,184.22162,84.50873,9.174032,14.025139
554.86536,510.14874,59.51423,124.85805,49.15955,4.0185614,3.222744
359.45496,305.58804,251.25806,148.46648,49.8879,1.5904205,2.8812952
289.63193,245.44708,121.19647,150.4129,53.071865,2.5670962,3.189864
76.60373,33.036743,289.46915,181.22437,98.107864,7.2499886,9.796183
431.26654,374.79675,16.638016,120.69467,125.05464,11.8810625,26.614798
254.64404,206.43083,203.09956,173.27757,72.489235,8.194756,6.9955845
281.35156,213.24792,158.96379,168.60263,52.40064,5.424452,13.381062
85.836716,52.330963,457.23914,213.17815,61.764053,5.103936,5.2899647
285.91458,274.3494,64.34466,76.86264,55.83927,1.9319333,3.0483122
436.56445,410.4956,43.444862,88.61922,50.82553,2.0524979,2.2715008
311.04938,241.52473,159.40488,174.2711,55.376656,2.767736,3.5601552
134.78522,85.53285,368.7117,206.00327,48.051758,2.342554,5.9213853
74.02255,41.203857,351.1383,182.51237,86.92034,7.0783806,9.990163
270.46146,212.26851,149.12695,206.76413,47.38017,4.070715,4.94543
326.46793,275.72925,182.86407,139.89723,53.799393,2.2537603,2.8202834
473.96506,429.42017,50.63732,132.31877,135.70149,11.071928,11.132528
135.92267,98.091644,177.33148,204.37553,130.62276,13.182022,29.753412
429.52643,417.12546,75.105,96.62142,67.4683,2.5075464,2.6493406
150.45651,87.416565,268.23355,218.39166,44.676662,4.032347,7.9702616
59.85977,36.4469,433.0221,204.2921,50.80938,3.0349202,11.300848
123.32933,83.48479,381.3446,210.3642,46.95858,4.7723103,5.4835205
85.13724,34.843567,393.8337,246.19745,38.509197,6.220001,7.17784
64.95325,26.158997,485.27887,227.1116,47.549557,5.0159016,5.95242
609.7781,570.93964,-24.93251,95.60368,208.32043,12.469697,12.867192
390.34088,345.63232,172.0958,143.9458,60.26665,3.6826663,3.9260945
78.45796,31.87793,494.9001,175.72725,43.745815,0.9403777,4.928592
367.53912,320.97058,24.56372,130.90092,132.79312,13.669851,39.10062
38.84967,-2.697052,418.62183,202.79596,103.81659,7.4599895,9.778075
60.05063,30.245117,308.44775,177.26813,48.992382,2.858325,7.6219225
152.51704,123.20009,360.10004,143.11147,62.196457,2.719059,4.2286406
701.30896,667.4054,52.612442,90.47868,72.21532,3.0552473,1.9293914
91.17154,74.40854,205.76166,151.06787,198.33167,10.224628,21.05563
126.44365,96.81299,116.93152,175.54956,109.60974,13.320001,35.07726
247.9274,223.20087,285.41656,91.055954,52.33101,0.8217335,1.5145087
42.57596,19.501678,343.15973,157.34305,164.92645,5.776764,14.632978
537.18475,503.7965,62.34082,104.484474,67.98028,3.4428961,2.9476798
326.01733,275.79498,93.44894,145.84335,139.46742,10.501007,22.802683
79.27234,24.4646,184.78069,142.27434,129.45619,8.791993,22.447525
208.33282,179.04062,269.26495,120.47201,69.48851,2.675217,4.709194
210.58871,174.40407,112.77707,87.30615,75.13447,3.7114842,6.286773
534.25604,521.75073,76.114,80.79389,66.717354,2.1835065,1.498945
86.786545,48.851624,294.74072,243.47485,39.56211,7.174136,15.304319
431.44617,440.0646,8.432968,55.920776,144.31995,4.9275513,3.586526
54.10504,62.686615,408.22992,171.79262,183.23578,4.8139563,3.903212
242.8701,203.20508,333.94034,163.23404,57.552803,3.2415757,4.414666
360.12692,364.6221,23.638306,53.970947,185.57924,4.4740996,3.584399
262.7937,243.59123,51.58216,78.52615,74.44345,3.5851922,4.822817
174.94518,117.2715,299.32867,196.95523,45.741776,3.5707827,5.6951203
177.32355,169.15099,84.43904,105.41312,149.02835,10.788467,18.166582
114.88306,66.51561,424.3756,257.19,29.54018,6.5710034,7.112316
341.099,345.5637,219.07426,104.06608,164.0448,4.918147,1.9869227
256.42502,203.36176,195.50496,110.347115,51.52868,2.2352948,2.6402054
99.555466,79.380356,181.46548,194.0446,62.74277,7.571815,9.569758
360.11798,346.0086,25.596558,71.462555,153.18723,6.2373514,8.199046
485.46698,460.08517,31.464203,92.0379,91.431564,5.02153,5.2222204
270.7818,201.53854,233.23053,120.09479,55.781807,1.9713964,2.0456052
102.67224,64.75214,161.49104,195.50064,136.0554,14.880213,29.022062
495.4621,476.43738,18.081177,84.99129,240.26266,10.551506,6.752452
88.30609,34.637177,208.23985,171.88153,139.03598,11.270906,34.0518
147.466,133.73325,179.91502,145.4127,204.67436,12.343741,10.868469
225.6667,167.79126,234.1812,215.6102,45.90824,7.2464714,9.591872
498.3023,497.75348,67.47338,60.118332,63.549324,1.8051069,1.6643426
299.16678,280.45868,27.26973,70.23949,126.373535,5.9765544,6.7404375
708.87885,666.265,-1.4877167,86.31628,118.1889,8.7786,7.9215755
27.399994,13.972626,271.02505,126.70903,139.79329,2.76441,7.048478
45.837067,6.9392395,195.58269,171.66693,151.52328,12.951449,14.826704
311.14893,313.40115,116.318985,81.418335,215.59557,5.1547575,10.416092
36.32431,-1.5478821,269.29718,165.93945,194.13647,9.575004,14.753332
171.3149,136.11691,327.50104,209.1424,119.55818,8.605856,5.1929183
305.5878,313.96497,104.057495,117.493385,255.37209,12.489356,10.6305485
93.99069,56.980362,180.37222,199.10944,185.5196,20.730968,32.686886
189.69751,162.44054,153.82152,179.10733,51.326073,6.204438,8.006475
472.20703,453.82544,-5.8256073,78.55003,164.54318,7.625141,10.151096
664.55164,613.6345,95.65406,107.22446,52.928955,1.8629676,3.2356353
634.4631,575.3246,65.56747,134.35689,54.054863,5.345521,3.8452692
228.44617,178.24863,147.25438,191.30347,53.111908,7.5506926,16.572248
324.0904,276.62723,121.03801,125.33528,51.286068,2.5943694,2.7399125
42.12448,4.0014954,261.56345,181.1326,117.61421,6.350298,11.668851
300.69467,284.40195,149.67134,84.57385,86.152985,2.007425,2.3574648
80.71187,38.491913,295.93625,200.4863,37.632862,3.3109133,6.767852
396.1828,382.48523,17.041779,57.90338,135.48666,6.7907887,6.506977
299.7277,272.51343,76.47031,87.724815,167.65079,9.262059,6.9155188
510.24023,490.90094,83.53215,82.89505,59.764145,1.8115741,1.7363558
418.06128,392.97116,8.954514,59.45729,118.61303,6.6050425,7.085207
208.1015,167.85178,275.24744,213.26686,59.908028,9.673922,10.635824
158.49986,148.73586,86.47223,60.423943,180.63171,3.2024653,4.6186514
202.21545,123.45334,307.6775,230.92126,42.10495,3.0584774,5.2340565
689.74194,633.6184,42.54538,120.27057,56.758842,3.1859648,3.2157826
667.424,613.99866,44.938683,108.86624,56.70499,3.7024374,2.7386487
266.88687,210.02933,423.7553,167.59303,45.971817,0.7987952,3.2931066
581.52264,542.09595,48.128075,117.622185,59.34611,3.5609004,3.26119
359.7041,325.48227,59.351334,100.58862,155.8426,11.117584,10.430296
232.15662,222.12312,127.0863,72.41763,46.77861,1.5504811,1.8541048
1.1625366,-40.739624,254.4667,222.53276,166.79059,13.695547,17.585384
114.47827,46.49089,156.06317,170.40948,129.49109,12.651355,47.29268
277.21313,238.74037,157.78392,163.85953,56.90671,4.8865676,4.5957685
140.23636,86.94676,385.64584,252.17447,32.212482,5.9728975,6.9444103
328.9908,315.12634,58.89042,81.95308,178.32149,6.802742,8.282573
194.9935,169.21278,323.31326,131.63124,68.39839,2.7689016,4.177797
71.72757,50.95604,419.04504,147.62392,52.7783,2.611836,6.387125
168.93214,116.950134,245.2268,236.56424,51.47052,8.28967,29.697866
531.9515,495.97546,54.16413,112.12621,59.382385,3.150376,3.1041858
99.72412,44.290527,294.57385,236.53473,36.03819,3.7051861,5.619525
475.15887,439.90417,-12.149521,105.94771,159.37384,10.471224,24.66623
183.8184,138.91501,299.6473,146.18088,47.645134,2.0327232,3.718101
