Brix,TA,Firmness,DryMatter,K,Ca,Mg,P
15.0,15.54128085639057,3.6,15.4,1214.8709351965683,49.5214755995899,65.21978638390095,92.12652313031572
12.0,9.675103736238276,2.8038910436055122,12.9,1617.6627302996749,48.0,94.94535752154033,98.7561689446291
15.0,14.695746238103254,4.7169558373720974,18.65479035398551,1497.1877654977397,29.040345988757203,94.45070716937848,106.23309678206707
14.0,7.665,1.5,16.6,1153.3391161861691,46.336423311855356,55.04362582276825,65.1
12.0,9.559280411386428,1.4,14.4,900.1412695945244,51.60968207746273,52.09603590743236,50.4
10.0,7.194282841016262,1.718808256366443,12.162686659624509,656.3633505970932,38.18834083653206,39.71591159542287,36.148405899030664
11.5,9.295073720162124,2.9354064494954373,15.0,592.0337926082997,39.021469791920104,34.23461345474849,47.2012539421105
12.0,6.7725,3.6,13.8,612.103202476126,30.0,29.843649311571724,40.52419887378968
12.0,6.1425,1.8084365410420458,14.595674427070984,646.051701972627,33.7,34.812422184308645,37.04549745399133
11.0,11.504888727388918,2.2278861686376943,15.4,622.838186576141,32.94550948128398,29.403180087187312,33.89900988605331
12.0,13.55,2.75,13.2,671.5793855807481,35.83696343096925,37.778313012503716,37.58147635423827
12.5,7.824448743989505,3.4,15.3,836.0,17.9237439786831,42.08036508934776,50.32412868240199
12.0,14.5,1.55,14.1,1077.6107143141837,32.5,51.727808369607494,53.399550912727435
11.5,7.182472335091682,3.477632336017593,14.8,1162.4313132989755,54.13289827422853,50.8,82.97459652394852
12.0,9.43172500059267,1.45,14.2,729.764316836746,33.7,37.7,32.74639586226706
13.0,7.0875,1.4,13.9,683.1242751372336,8.742230226827461,29.582287533222942,44.60625794185583
10.0,5.686816078523339,1.6,12.9,1019.0,46.43841156596586,55.296924603209966,50.43755304737127
16.0,14.5,3.6,20.046251554245373,1163.6398254503324,45.43820419330968,67.76546575673508,92.85112929377483
11.5,7.508125571132798,1.35,13.4,836.0,24.804822687386395,37.785840267955024,47.63287876772196
10.0,6.002194274181859,1.35,10.586911860789096,588.7328312352653,34.96702255505047,29.4,36.341808408324994
11.0,9.621697614998144,1.55,13.7,620.1798366424371,44.72957305098034,35.72574326409301,40.00289587442198
15.0,11.43866172902894,4.09820069641755,13.124915834323344,702.0646706486402,39.9445536138378,42.20810599866239,49.754578648937176
15.0,11.36860457776216,2.1,18.139017125541248,1138.9903584700705,31.08648880335328,47.32696997633452,89.26793028257045
15.0,13.062997913973975,4.0,15.707349578774803,1232.7939241238716,28.835997290291317,53.51112326679653,82.1242226228839
13.5,8.542211151450218,1.7055941923962101,13.7,1382.500837306882,25.6,66.98557804272433,105.7540854834181
15.0,10.690174596309106,1.65,14.4,1161.3532107541955,26.14249507857168,49.63788476685037,83.43130015826947
16.0,12.55,3.2,15.71882658347269,878.8644737866389,32.94305144006823,45.555831380384035,50.057285194992765
13.0,14.464315008984517,1.75,14.762343581795756,1222.3713327311125,31.18254251169691,54.067205563216085,89.12937031924255
14.0,13.385973545117087,3.8813054062442376,13.6,1229.0856029494523,49.465462832893856,71.39670881629726,93.51620070265473
15.0,14.258528392787154,3.2,17.20062630025006,1315.8176566677853,23.6,60.893080741936,72.26208452649814
16.0,14.071505613671555,1.65,16.091580656312246,1550.2782259825144,14.932943457282024,72.89323026504356,107.0865803013945
14.818937938169043,7.4315815407191925,4.067982015881361,14.6,677.0428678012945,34.0231705175146,47.17108385815463,56.04729764738523
11.5,7.0875,2.127973727627201,12.9,1128.709854425619,63.92688242370498,67.06324667377388,47.7
14.0,12.485994393604068,2.214146957158062,15.779987789679494,1215.0,25.560324744665458,44.099455476326696,73.5473342857465
16.0,18.15,2.878781163059089,17.1,699.0142234113432,10.733022140124314,35.77198565294018,53.2627490249167
14.0,15.863980421485932,3.0,15.59055846510346,1215.0,33.7,56.58897848542237,68.9
13.0,7.969844238234786,1.55,15.619257365485286,1034.0,26.480491529954012,49.4,98.25312267056154
17.0,12.21490748000031,5.934512649353425,18.303521365619886,1126.4133744975106,42.9893142171097,64.98454136553266,82.15622049521146
16.481354854270478,22.366856587971878,3.6,19.341012810966532,1089.6621293377195,10.582411483853848,42.48718823720034,54.71963162005286
16.0,18.133342498875077,3.6,15.914905067722225,883.2331896877756,24.33630844025552,42.31774406068622,48.74355698610242
13.0,11.983603559326061,3.8,13.2,681.9462421592914,38.773030806523835,40.3,59.81424101922262
13.0,11.979020071476064,3.6775415625179053,14.15406624803227,1083.1455183480293,59.42531680710074,53.06982645211436,89.60646053319738
11.0,4.958520388105838,1.45,12.9,760.682463110127,38.52499386421478,44.8,59.346428638286696
12.5,10.6,3.6,13.2,870.0,49.417930130915416,44.8,82.0123529379569
16.0,9.88555787231931,3.2,16.1,1130.7277492736512,24.08937900383561,52.2,47.697469936585556
15.0,12.541553407363502,4.2,16.5,941.1952768214076,36.543798210984484,52.58706304309454,55.235178710860886
12.0,7.348890149373689,1.4,12.6,897.9602416216499,40.21398327354706,46.42240584800144,47.23359692024245
11.0,11.199504277383669,2.95,17.9,784.966177820022,34.33739291388982,48.8,47.85395436635661
11.0,8.591492216146401,1.45,16.3,582.0,39.62405184114551,29.4,32.15414396622604
14.0,11.29144915456749,3.186951339295351,16.22823648232575,701.3409716092847,45.4,43.63977788404268,50.80551376594438
12.0,12.826987545356404,4.795924457338078,13.9,896.8507271879888,33.67689903940882,49.4,45.6392231613965
13.601348831848242,9.930004504138036,1.75,16.2,990.2893103123843,39.3,44.3073459924189,59.52064534539356
12.5,11.97,3.3,15.0,761.848517094188,24.032201910096692,41.12567388945944,46.95455332922624
11.5,10.072151950363647,3.352510748582604,12.50109781206603,651.1440279190087,24.83013158218322,40.87542040921158,49.47739375237334
15.0,8.914752522077215,1.5,14.966642020733907,767.3318377877438,25.460094855640833,37.7,52.49778520348753
15.0,10.28258477572159,4.1,14.7,1351.6441953765384,22.60908083980698,60.80383496180797,103.63727193038517
13.0,6.51,1.55,14.4,1140.7562626559845,38.1,50.8,48.434624571602015
13.842299031779852,9.43050674151898,3.2,18.355606139583934,1353.8601277500422,46.073254294582604,69.77181882092076,101.39439925361232
16.44625020918953,25.279587678197796,5.3,17.425668693263447,1215.6682397786637,52.90224786776235,72.62975663311293,82.18010760609916
14.0,11.65,3.2,14.8,1124.9070770956857,33.0,47.5,97.44527139248459
13.0,9.07908354765914,1.9390668054606137,12.769202645425016,857.2017501487009,37.81294838124323,38.3,46.915795331599654
14.0,14.347428953553003,4.686579309560344,12.659860007239779,677.9119559189688,32.77208577915619,38.3,35.14528737597295
11.5,6.3895327968259155,1.55,11.532047415810279,661.8797757468204,68.28114562805625,38.3,37.33455331932648
15.0,15.35372810069231,4.109061005040471,17.71669724357592,779.7757924500868,39.772271369589646,38.54246238377037,47.7
12.5,7.019973431693448,1.6,13.9,1021.561956058927,33.169467633985704,48.8,54.52022960281371
12.5,12.46187857335887,1.4148544919452823,12.9,1029.414963648597,45.069529121054494,46.57392938648963,52.29538786195356
15.689933268894947,17.199415678465158,5.3,16.2,1302.5673629124994,40.71540773336452,75.60177131891653,79.18295630387479
12.0,12.639761924274884,2.1360844830382426,13.2,917.3754187902551,49.95618421457009,48.8,48.90744043130507
14.0,9.891227087293892,4.465569031088265,14.2,880.0,34.45539169978765,51.812591367751565,55.65714747506557
13.0,6.9945651956715995,1.686734219790233,15.3,779.3860111567546,28.892454649149226,39.3,48.92606673542051
15.0,9.728682220152441,1.6,16.3,682.377642934569,25.6,29.4,41.5
10.0,9.932643173391666,1.5247646272351492,11.216210156015437,712.3919750570085,32.963330240147044,35.651790919728995,46.80577418547257
12.0,9.988919504659572,3.932831016269398,14.4,1128.1586372399959,47.4,63.261887870396755,69.79136944015573
11.5,7.997122407000267,3.8,13.012698136242257,1047.0847562434706,222.64391909842436,71.55543948289292,80.15599564538051
13.754572417698803,10.647979119729362,1.5632274635463457,17.64054094479836,1354.2584367107925,41.139560791194576,70.95920915040544,92.19249888063788
14.0,13.11125837781681,3.5,15.51079356386567,1167.9272494226054,22.346299060143608,50.27196215782826,80.1401959496892
12.0,6.015760879143838,1.4,14.1,899.5561338445664,44.35717920111731,48.5723088412398,74.3858976902569
11.0,6.405,1.5,14.1,726.5946092434981,37.988279772319345,48.68851557222248,78.99203780199505
10.0,7.6281901568683725,1.65,12.913019748427898,819.5743653354301,47.22278544127202,39.0268377109492,55.58721636271003
13.0,11.375481262622525,2.592183062388416,15.0,633.2598719299399,27.684868775260288,38.62451243788716,41.64045254558437
12.0,7.0875,1.45,13.9,614.0,50.15393867581176,33.084888226900986,35.19388370295463
13.0,9.999413776671064,4.0,11.271403390766414,582.0,22.8,29.028247726249774,33.30638538211906
11.5,5.748975544489671,1.35,14.3,765.1939405500032,15.899899147558939,41.025192701492095,41.856615037965476
11.0,6.1425,1.4,15.0,1060.892504192227,30.0,53.38239380463902,64.40891786854145
16.0,11.419802434178944,3.8,13.399138925202696,1263.0,31.1,58.181597510851454,92.10098377550419
11.0,10.528896109809716,3.1947190948868824,11.658686596226076,779.5112268128888,64.1757756637114,52.1628810994733,57.76905128263955
14.0,8.64285247679535,1.6,14.085543140453252,1333.0641803338112,23.977547442211034,55.50890580461082,104.29471320214391
17.0,10.320571314045381,4.1,17.6,871.420858679234,47.39871352977002,45.7,57.41276534193497
13.0,6.51,1.5,13.4,1062.6469212680772,41.12903244881398,44.046852306029365,69.63732347005461
12.0,9.492127807915413,1.75,14.8,768.4245391019466,39.8,48.75798556709655,59.97035083081735
16.5,9.84376596947101,1.85,15.535117921717418,873.9462130375261,20.228928678807176,41.551921921104395,73.42244870748982
12.5,13.55,1.6,17.564985162842287,868.2058116182394,35.426859016119494,45.7,50.05949953668298
15.0,6.88001087075854,1.65,13.9,784.9404386223289,28.69746681445148,51.3,63.80565003716076
12.0,7.819167759577881,1.75,14.1,677.5833127062106,40.094664217804784,38.8,55.4
13.5,9.216117140711413,1.65,17.360966555632903,895.8747062747863,15.02627874688065,42.81103228563722,77.96054073745275
11.0,6.308733460296571,1.35,12.592553412108005,889.5822199564639,41.656564445259264,48.15315293451796,55.50429275193661
15.0,7.402860649779541,3.1,17.341964400707347,637.3383640608968,42.38971030769075,27.568093256222337,32.3
13.0,7.741562445636391,2.6587394973118954,12.9,614.0,48.0,36.506383339604376,35.411980590533986
10.0,5.053818315562225,1.3207144873903456,13.2,637.2044866568046,32.0,31.001115478825852,37.49495162814973
12.0,9.985311944434875,1.380574793531057,14.8,1079.1761923472873,33.850442315394204,57.0284544610461,83.15635996498946
11.5,6.58162363460963,1.4,12.7,1425.0119095322166,41.1890724972889,68.91532447337893,101.80220043072784
14.0,11.97,4.186390813594231,15.29034443254458,1383.9527179265626,40.00241431447231,76.82252159674593,99.44107717518312
15.0,13.442904702740073,2.639601981955552,16.3,1071.1314627806357,31.1,55.59889910914863,82.10361766404309
16.0,13.279299815032436,2.9601724734052706,14.9,876.736082012106,29.873453491826602,40.82694042546205,39.929876761878134
12.0,9.951868155419833,4.189232834360533,13.7,702.0,32.0,36.70052131010462,47.03919695712408
15.792738916466249,7.0875,2.666822431250826,14.207086448754822,750.042147889324,22.951461523506232,37.63399738748076,48.866825296986114
12.0,7.067259595702898,1.65,19.141649299708128,840.0235581611468,32.00057303664609,39.3,68.9
16.0,11.311825218411448,4.15,14.34331322901144,898.3569035187202,17.64955889924793,38.32282869552358,90.6975755182422
13.0,13.971215816518594,3.8040754374138244,16.4,682.4642806440884,47.784024857079444,39.2,47.2
13.0,15.320500662444568,3.8,14.8,678.975637129423,30.0,38.37465014784366,40.88092846299176
15.0,13.937341735310625,4.3,14.6,683.9551654230478,28.8,37.54818496431115,44.23596847123106
15.0,7.972597199234494,1.8955475211289843,14.313997404209443,729.1818515350667,45.79595911436509,38.8,43.86284385808196
10.0,5.67417079340333,1.5,11.96129767408433,728.6467430799138,32.0,37.091113238623564,40.511827266690744
13.0,6.51,3.6,15.0,1302.8921873296304,20.153172255652667,59.3091941761496,93.84753563119281
14.0,12.831201372194235,1.9281885352357713,18.34812486090462,782.381487940068,32.92311285133653,38.3,55.4
16.5,12.704755465634028,2.95,16.1,687.1534613651331,30.2,39.3,41.5
9.703921242032733,6.032104567839618,1.5,10.186315110059375,636.1467496396283,59.08760090213253,38.47526307693483,38.8583695964127
10.0,4.894202567730302,1.45,12.043778938286238,677.4014117482927,39.8385370074046,29.95153194765034,47.7
12.0,8.104231327383584,1.6,13.927849726712356,612.1325501305182,39.3,34.15056220900325,33.94215783884463
12.0,8.089878157678017,2.171865658199023,13.7,761.3356756049903,18.340345488863278,45.0,68.00707127935388
14.0,7.035730199530339,3.660016797000215,13.9,1205.1493116091126,68.49183317107472,70.72453767314623,58.835492915213806
12.0,8.773340195326634,1.6,13.290665905774803,679.4231211363884,37.54974858127072,38.62284648108665,40.31476725515689
12.5,8.519771237492206,3.8,14.041827428822058,664.6179529461122,25.4,34.32335603373613,47.29388882891037
13.0,14.231793497313625,3.6,15.515585958682532,788.580696970641,53.83559956171074,41.218869707618076,47.2
12.0,9.756493696262782,1.65,15.0,593.7229972168312,48.11807074165567,35.36015651342457,47.7
12.0,6.329221027511509,1.55,12.108422794019235,744.6918854244714,47.235154885494296,38.7,47.62586731861642
10.0,5.651880409587261,1.45,10.129132416665986,635.0,49.1,37.0,39.28733381823281
11.0,6.1425,1.835774545852711,12.421589935510475,544.0589903894778,35.18698652513569,28.47651855887642,32.093182117688976
10.0,5.1492725205314205,1.35,12.917938697972225,538.8721372946643,28.750898484298773,27.258573429670328,33.63143476579407
11.5,6.1774585151513,1.3696307835110486,14.3,616.2008752375264,23.52609318742525,29.229353263707186,36.19164545771847
11.0,6.1425,1.4,14.4,594.1253303679454,39.8,36.48963948586173,39.94179201499429
11.5,6.104374402212512,1.55,14.0,547.2846484687827,34.81913049082468,34.73691662966747,36.07189835803331
11.0,8.294286256071498,1.55,13.8,538.5320197774928,37.37813712567125,26.883203261951156,32.3
12.0,7.117633184016878,1.8,12.6,582.0,63.9998753680603,30.110720096964663,32.3
9.588631554475972,4.364346833052433,1.35,10.812680153666813,539.0911600570938,38.1,27.571217747222036,31.84806748819775
10.0,5.5125,1.4,10.767056958717545,573.5716663874817,39.3,29.4,32.3
11.5,8.157427093761882,1.65,13.00375085612232,586.4710784204607,17.780330908271694,29.4,39.536203253524704
12.5,9.524617361371961,1.6,13.2,1081.0939610583355,37.50264310556171,52.2,72.95846084589563
12.5,8.19,4.15,11.374008829387174,1026.3389259282676,32.0,53.92941930841503,87.4916802587149
11.0,7.420367536372087,1.75,11.223519790209425,1031.6954697660035,43.13408035314142,54.036835448937,59.752395879371065
10.37685662585584,6.3,1.45,12.564158998077017,917.6116731994289,50.31956384322211,39.05736166860656,53.19164129657457
14.0,9.7797941020516,1.833759082640994,15.1,729.6183463951113,37.532765996438535,38.04929594303614,48.39276046753235
13.5,10.25980141765199,1.9,14.4,673.6181726241309,34.089279795018705,29.89153915478088,34.45208325474673
11.588366246768594,9.525300250518937,3.1,13.8,671.6532521169171,33.0,33.091531322261154,34.77978761677912
11.0,7.0875,3.8,10.776426091762945,735.566261480814,37.06836027956311,50.43862310024333,59.48638045885239
14.0,8.19,3.6205154674075457,15.1,1189.923833576983,54.29972345240929,71.05110506320798,89.5322437670591
16.0,10.154558080023605,3.8050262279356444,16.29498370123579,1549.4382463547302,34.95001069772924,85.75074288067742,134.52181426103087
15.0,9.484983639578823,3.5,17.104477777254502,1688.0745396269049,52.7550930521764,102.42526440831399,132.81096995401012
17.37225641132531,22.827897261580794,5.199959004911585,20.06333493777548,1395.326812938396,45.14136364490974,72.54254248641134,97.73453525312193
11.5,7.667701862144641,1.5,16.2,835.5945791624928,40.5,50.71435090436848,49.7
14.0,10.628190876170354,1.45,13.66370598691771,814.4195333339414,30.907613556341865,39.97401296988525,66.15546266825372
11.0,7.0875,2.797267164731455,12.919728243486107,677.8189336681043,30.0,33.02294232906875,47.2
12.0,11.45,3.6,13.4,670.1578541824956,30.304464252392957,33.22054271262961,37.13239212879273
11.0,6.1425,1.5,13.2,596.7657427461554,42.82020192259825,29.4,36.13143748550914
12.0,13.54653703491926,3.8028515427570877,16.6,728.1616782651929,31.908935421781273,35.254197480618785,38.054386100160656
12.0,6.51,3.9180240009674407,12.005373191818265,758.998070901118,39.39782833995498,38.38957019843096,47.7
10.63133669294399,8.1375,1.2719440746937722,12.100966384204236,713.3252188651074,52.79475571311351,39.39952010039764,37.99736032053418
12.0,6.1425,1.6,13.2,590.4028753024381,27.269532115952032,27.770328674404066,32.14378067043125
11.0,6.51,1.397130781043743,12.556199980609692,555.7499851196652,43.488276527678316,29.107533923712936,39.25795627262167
12.0,11.372901983222008,4.1,13.7,612.7595589818462,42.761084233852785,34.006837777365185,43.406257835207626
11.0,5.812940908816571,1.3321875139637303,13.4,727.9237382844988,36.68120540395295,38.8,36.7603448649787
10.0,4.051425418066421,1.2060961589607244,14.2,726.5820351433781,45.563464156098846,33.890420210975435,37.822830243914986
12.0,5.67,3.283714813143193,13.2,584.9286468821799,24.40020279610432,29.585535667828676,35.79415204256205
15.0,23.741974057401958,6.157636606995356,18.02409853068082,651.2877280491529,39.82241052619098,37.273043947905805,33.93677225846016
14.0,10.111548664662248,3.8,14.8,596.2920203633372,45.4,34.87692220189677,37.102524520775894
12.0,9.926357159519238,1.6,12.434372493500208,564.5894263501616,55.650954121673315,29.57620939286931,32.3
14.0,10.069712834102114,1.85,15.0,733.4466589511406,17.836408041971357,37.07927343544097,52.40047107387306
11.0,8.469403230485174,3.8,12.7,742.8622944528529,47.72435797337978,45.6395797882128,45.08219335879833
11.0,11.8,1.5957018827344631,13.4,1147.940016467865,45.0552598987495,59.36269511224367,105.21137981880143
12.0,9.643747941073348,4.1333426458345945,13.603989855147796,1178.620367927341,41.04194237420377,66.85052297573554,87.43049878130003
13.0,11.99559216168741,4.1,14.2,1349.4659674052998,40.5,61.28844827966025,56.62965758461809
11.5,11.491877645243065,1.641328020440506,13.9,1206.7654283676484,62.21885975168752,58.79574466601614,53.85529221123777
12.0,7.76605406699117,1.45,14.6,766.045805534815,64.2,48.519679045712486,49.205014497869804
15.0,7.0875,3.1,16.45940128887699,783.7108003784459,39.85446616149778,39.09135456528329,72.91434223267903
13.0,9.45,2.77971231332097,10.96801161653738,870.0,38.4,50.02276099427577,68.9
16.233174739587525,12.287530701973738,2.55,17.9,1322.0289028843908,22.8,56.2,114.86259453666676
14.0,18.098545585982333,2.55,15.982458611710683,1163.6573710702833,71.5736659047019,59.383741976093155,93.32293718474378
16.53305784478735,10.61878105017739,2.75,16.5,1297.1422227749206,25.95681764510605,65.4177676878248,104.21319422902548
17.0,13.896274018733479,3.6,18.3,1485.7512997980548,43.26589970941624,70.99341171598745,93.48865449608844
15.0,21.533546084750622,6.211215775344266,15.01928136519724,683.5991691814554,37.82470745669582,45.0,39.98660807006484
12.5,11.65,1.8325563877193114,14.3,895.0,17.99288338001771,42.81522755613291,54.36700565190492
15.0,12.492102844942739,1.6689201052236724,13.2,1034.0,30.941538551963518,42.7105441729067,57.516134929996454
12.816646862520976,9.420769161931329,1.4,15.0,1006.5852333001606,29.275570333275255,44.8,55.6036727638323
11.0,5.916638564076343,1.4659610894290567,11.591794596585345,873.0862638154779,51.350019913338954,50.920314938744504,79.48806172468372
14.0,10.515263421257679,1.85,17.96983872504564,768.6891998649352,30.402020677127872,43.624030598909826,71.08009513194199
16.0,10.13724593615556,3.1652451770863568,16.6,1122.412660508123,28.858683063254645,48.55653546785393,64.32670989242266
11.5,5.770154423972626,3.2,14.1,1474.3187752531771,44.13728635474979,72.83806967893595,87.45101762607682
14.9722432595497,7.597636033613609,3.2,15.385308147175285,1263.0,52.92819873595926,54.07848067681908,64.39227631968025
17.0,12.226431807095167,4.2,16.14229693386023,857.685594416783,25.52539331480105,41.28962920740281,59.463442579790225
12.5,10.351220660691496,1.8,17.814547386991574,1084.6177407372647,39.84492623695238,43.27798373531343,55.4
11.5,5.67,1.6,13.2,1039.4624759246067,38.68202272059497,58.86016029754512,60.81266371582258
11.5,7.601276623533827,1.5,15.335463033684674,729.7262190302268,55.3495944396169,40.35136629540115,51.256935936994424
14.623971239442781,8.74850358966069,3.2,14.9,643.1136421596449,38.272917609024475,35.63601306850538,46.674716218401656
11.0,8.097164269212874,2.099314556511542,11.893721692679755,681.1655694879256,27.8,38.7,47.2
13.0,8.971761971623796,3.893372729117263,13.3370602645585,1019.0,28.9,38.9938014492973,59.64220466365176
15.0,7.479300037755393,1.920603309681982,15.0,634.9248792925682,33.22197734243469,38.3,47.74959034701779
12.0,5.787777665241848,1.6,13.078247381478148,620.7491498901612,32.0,34.75540290754218,40.18766621444531
14.0,6.8775,3.6,13.427598047311829,605.8739551083578,35.1,33.29488351339899,40.21632076136302
10.0,6.562065385340504,1.5,12.4,648.4722416381097,50.90652529072602,38.3,44.42047531049213
14.62801693925769,12.268168696255122,3.1,16.4,1034.0,49.488598839980554,63.42400888802255,93.99137325952705
15.0,11.249275181464222,1.970064987179036,16.3,860.0,42.106845018940845,53.55805424425965,52.58530033021578
12.5,6.980443797793997,2.495861293123353,15.0,1145.209762146917,42.1,63.49356763179072,113.82798765350566
13.5,5.519349423284364,1.45,14.6,897.1139488909656,36.3,47.5,48.95382148543024
16.5,11.65,3.5,19.298722863259567,1151.9355246512926,35.5,55.28065124885502,77.43659153627054
13.737386278163015,8.19,3.3,16.113705238638147,870.0,30.607675420633242,46.01615017557263,46.19689293218091
13.0,8.997643994438995,2.131976664379662,16.833176967701075,1084.257127935297,34.09753764728039,42.41397637154409,55.4
12.0,7.324897215191108,1.6299485567527576,15.0,762.5703532402289,64.91588247687548,48.89922158552113,54.963895887235935
14.0,12.885263143931718,3.2,14.7,724.9904509801331,24.397124995032467,37.0,51.60714963741946
11.0,7.245,1.65,12.0,674.0,48.0,38.32060921311225,39.19468560609104
15.0,10.018362952777135,1.8,16.6,761.6939510826489,15.2893882410212,30.019669137327124,44.3821624813972
13.0,15.36117926081288,2.75,15.0,870.0,30.072041547601444,45.53036862623192,59.740057974106534
13.0,6.090425793682671,1.45,13.651171179555341,635.0,23.16470278980319,29.928405354483978,37.84262606905794
11.0,10.994587741745681,1.45,17.9,656.237931473198,49.672427556123615,44.96806296463322,47.2
15.5,7.625279324214145,3.8878340781996696,15.565022994273816,755.1921904914312,46.413734219920954,40.3,52.382738507149895
12.5,11.65007862427712,1.95,14.2,759.2147398261445,30.0,37.0178336491304,64.11742138161108
10.0,5.847358506383893,1.35,11.038999944327434,871.3841378787766,42.367293601617845,48.8,70.89642793595402
11.902478521249627,7.535053492293422,1.45,13.2,1020.1701195934488,38.006024677514475,49.00014897255464,68.9
13.0,6.1425,1.6247854587944324,12.760249587187824,1153.8468377171234,140.97870149635168,55.01548797938163,93.91865411529965
13.112100605769115,12.389850774139445,2.55,14.071212561892573,963.4603769587745,49.885952615226984,41.63579087547718,47.2
11.5,8.295,1.75,12.0,701.539276490887,36.3,39.21238204401219,39.17058445119275
10.155063663754408,6.1425,1.35,13.4,610.8632933931602,34.07355121861906,36.25024062931957,43.37796965714212
11.0,6.1425,1.5,14.7,601.498251933552,30.0,29.4,35.26790058063566
11.0,10.682776255874684,2.1943722174413693,13.23658850887256,616.0507452076735,48.52230820821087,31.06806532381147,34.69309046972372
14.0,10.612558974766863,3.6,15.1,733.3941486444219,24.11564571696931,35.31367886244454,40.1082823938509
13.0,6.8775,1.55,13.9,739.3055643915615,28.6,37.02135395752896,41.5
17.0,15.028348943905401,6.33339885329601,17.22507533282228,736.4728121579191,28.8,37.0,39.5869980482075
13.0,5.748358461907821,1.4,12.5,727.8556115402146,17.61251107811311,35.49249043284974,55.87992096604725
11.5,6.1425,2.0015135697543194,13.451973746089402,643.7485060388384,38.53776128288171,37.06584511609439,45.47982456639076
13.0,6.51,1.35,13.7,663.9990646462397,49.1,37.56935893625252,47.2
10.0,6.7725,3.2,10.80094571615805,685.1077957865018,30.0,35.71825246924721,44.18188299754978
