Brix,TA,Firmness,DryMatter,K,Ca,Mg,P
12.04798,6.9112062,1.5250262,14.2893305,1071.986,103.42239,61.260307,62.05694
13.257087,9.603437,2.991605,15.458111,1336.6965,80.17294,77.346176,107.91984
13.320464,16.486687,4.140926,15.7120075,1256.8839,41.72806,66.22849,90.4347
11.244245,11.957499,4.50143,14.021658,664.6455,45.70277,36.958775,38.45375
15.16601,13.565912,4.8279543,17.800936,1338.9526,56.53836,68.84148,93.44682
14.630858,13.982444,3.5228372,14.482686,1471.4713,32.86764,74.934364,107.27472
12.547878,7.0711355,1.8151228,15.992883,737.088,73.68856,42.801304,39.48854
16.456654,12.251439,3.1699524,16.659996,622.05176,42.44155,31.788128,30.758957
12.690825,7.0784874,2.9446912,13.092505,732.2673,45.34542,42.170715,50.144356
14.169489,10.307209,3.0559978,14.863246,1331.6476,33.568108,66.1579,101.51021
14.805807,12.748783,5.922087,15.176773,1413.261,51.29591,83.72733,98.94209
15.024315,10.467806,5.6794243,15.52479,1192.577,44.479347,68.760994,78.043686
13.481569,10.095627,2.24171,15.453263,1492.9043,192.89531,85.35836,109.27344
11.101177,7.923773,2.5291677,12.42319,742.9347,61.288597,44.366615,54.037033
11.412419,8.474113,2.5073586,12.966273,795.4971,48.822334,45.692043,53.906044
14.233305,17.246641,2.2393844,19.193695,1304.8379,56.68216,64.39051,78.65312
11.591201,6.650403,1.968581,12.115747,675.9514,39.01615,35.499702,45.40612
14.400293,8.167071,2.555407,14.929411,774.5536,23.649132,38.670887,48.1397
12.7315645,9.019457,2.3484354,10.669584,974.621,34.682175,43.530796,58.705948
9.352517,6.0784755,1.3542159,9.520926,741.7143,42.95698,40.099426,64.56166
11.15548,8.081264,3.303382,11.885018,806.25287,71.46321,49.921818,58.30042
12.972646,9.785261,1.6583941,14.379068,1140.4285,28.873005,54.78057,71.2828
13.924124,14.3612175,5.7498255,14.243925,1293.5897,53.7683,72.46158,85.62076
11.123324,8.495088,1.6009216,12.825466,946.279,53.176807,54.001152,58.100693
12.942315,11.112879,6.195934,13.406585,888.89655,80.0941,56.20624,44.576595
12.208332,5.7711043,1.4486958,15.427731,793.94507,55.082848,47.181057,50.32864
13.015363,7.5424767,1.3542825,16.468355,1162.348,50.131927,59.879524,74.09972
12.657079,6.9676027,1.5231818,14.720141,664.8278,38.298992,36.383183,35.667316
11.726717,11.108618,2.5871606,16.89154,1125.5684,149.95544,64.526794,58.330997
13.0604,7.8455915,2.0600042,14.878446,1472.4974,39.72589,79.85866,112.49709
16.444876,9.369754,3.354511,15.971542,1137.0867,11.505455,53.85857,77.422455
14.99913,7.637716,3.628346,12.011455,1363.5513,22.669323,67.08489,81.789566
14.207199,18.037016,5.1420126,13.037929,1463.0723,32.802864,78.38207,93.18759
11.718786,8.984829,2.2687054,13.564292,725.8954,37.763996,38.169437,42.759064
16.623148,12.857185,5.1385937,14.567914,912.50165,38.83449,44.55171,40.60049
12.57506,11.816902,2.8417206,11.490122,939.5879,34.614178,44.394444,54.40718
12.883936,13.39189,3.434954,15.257667,727.905,33.43901,37.55256,40.942352
13.057529,9.631131,2.8667634,16.31995,1223.9056,113.674484,68.756226,87.42424
15.513203,15.953693,3.9770036,18.393208,1329.208,34.56594,60.592495,95.952225
11.921704,7.126089,1.4290956,14.180295,898.6489,41.31037,46.30611,52.088867
13.573168,8.900658,2.149873,17.039707,867.342,51.178238,44.938557,48.5375
14.700491,13.383672,7.137602,17.492954,1527.6519,124.36749,100.87334,86.33436
14.693858,15.654952,4.9372196,18.821388,1384.4089,84.98241,80.98988,93.50948
13.893987,13.725508,5.318655,16.251705,1453.5286,200.98157,91.750885,104.31348
14.042884,10.836574,1.7488109,14.527805,1179.7882,21.462236,53.42311,78.583954
15.419065,14.040678,2.156156,16.43239,1245.953,19.883179,56.415874,86.194595
13.347195,10.694501,2.779312,13.360561,885.2939,21.944668,42.311485,53.239952
15.274341,12.424927,3.3311718,17.933939,1146.6074,35.590958,52.245266,73.91019
12.130375,6.870219,2.0155015,12.680657,944.5986,33.856525,48.870117,66.57592
16.481564,11.733107,3.501463,19.122818,1449.2418,24.22556,63.019524,98.9599
12.504821,15.510929,1.7271358,13.710302,1289.2571,37.566547,64.2096,76.172646
14.639021,10.8706455,3.9441166,16.64744,1316.0986,56.346443,68.92674,99.955154
13.135258,13.33197,5.8230076,13.134503,815.2577,59.22175,42.88959,30.748291
13.894274,14.032298,1.9239147,15.449063,1401.9209,35.303734,70.55272,99.62593
14.302995,9.1384735,1.5967444,15.920704,942.42346,13.539539,40.72866,56.106358
12.471548,14.126177,3.9336839,16.03484,787.6475,49.72008,43.084824,40.363487
13.9708395,11.267364,2.7809534,14.874994,1322.083,36.52662,66.402504,98.57032
11.314973,5.9644732,1.7361841,11.658217,817.21857,29.015995,41.996677,54.724773
14.249552,9.812803,3.0026848,15.727972,459.64453,37.169964,26.748161,31.48357
15.4404335,12.145069,5.636107,13.247934,1683.1157,42.859074,104.27476,119.10818
14.173113,11.968626,5.9997787,16.150803,1420.3031,76.924126,92.9391,108.46994
14.365198,9.616468,1.6731529,17.086306,1273.9408,21.669203,60.47683,86.21539
13.8215275,10.625703,2.1860437,14.695787,936.533,15.505373,40.412113,56.28766
14.500475,17.491724,3.8856912,14.79257,1184.0464,26.458637,55.679176,78.7115
13.026031,9.6664505,2.2069364,14.272157,1524.7327,47.872402,86.11939,118.685905
12.048803,8.427194,2.2647927,14.686745,771.9618,46.425137,42.909367,45.438747
12.674397,6.803486,2.22454,14.4450035,1398.7172,48.837242,79.300896,110.32501
12.185225,7.416544,1.6616435,15.494327,780.70874,54.66928,44.699467,42.673565
11.296973,16.821587,4.05199,15.045725,1100.1478,43.53547,62.16114,73.29228
12.16561,13.55492,4.4325514,15.624925,854.2288,54.940296,46.557487,48.168762
11.358928,8.761827,3.0803072,12.494783,679.4238,47.25309,37.966217,45.67431
15.141701,12.5734005,6.434058,15.1006,984.1805,68.16942,55.575226,38.6604
14.011864,14.898278,5.930081,13.206747,1474.9033,61.71674,92.62849,107.497215
14.539715,13.053527,2.4513557,16.233257,1110.429,23.73452,50.403183,71.09635
14.64271,12.663874,3.2842188,17.204103,880.5662,39.103516,41.955055,50.383423
13.848381,7.771858,1.9735067,16.601864,1315.8123,52.175728,65.657936,94.33982
14.542108,7.2795706,1.1713547,18.552036,1157.254,60.629837,50.12403,67.406395
14.223206,8.653578,1.3568225,11.215624,980.23267,18.607399,37.40825,54.293636
15.250042,13.145715,2.8464708,18.788816,1127.3049,43.40512,50.67717,68.80044
13.656675,12.2707205,3.1538558,14.212562,1743.1683,269.33087,112.084305,143.57462
13.955305,11.215062,1.8547323,14.796883,1415.2639,26.77013,68.83286,102.50058
11.785131,7.827405,1.4414499,13.970023,1155.9281,61.6781,66.751305,74.334305
11.629647,10.136114,2.001912,12.245674,979.73535,38.157566,50.840046,63.503006
16.068953,8.083886,5.514185,14.663512,1123.911,26.211725,65.941986,66.58977
9.966542,15.737378,3.9789433,15.801895,877.6783,66.14948,53.279564,45.76815
14.310608,10.920104,4.9544864,15.29448,1498.1853,62.923645,95.532555,124.569016
11.708559,7.235718,1.8928447,12.731063,1039.5203,44.440174,56.075626,75.043434
12.954534,14.859428,3.9835548,16.68986,658.97656,60.76535,39.70932,29.321198
17.900354,10.831277,5.8045053,11.739219,758.284,35.682156,38.129234,4.5330124
14.374872,8.490936,2.0583825,17.12014,1560.8911,37.241077,75.81762,117.16885
13.917726,8.037877,1.5519614,17.473778,1317.4548,62.8011,62.89698,89.684814
14.758968,11.666127,1.8341277,15.746427,1273.271,20.268936,57.01156,88.080666
11.795338,9.60195,2.7297208,13.5799265,625.1095,35.223064,32.97266,37.18216
13.985635,15.095676,4.9247966,18.302965,1358.8685,198.21657,77.060974,77.38336
12.019478,6.8201456,1.5200478,14.4861965,927.879,28.91013,44.61578,53.052612
14.105535,9.387931,2.7060397,15.643055,677.21783,30.985464,34.43105,38.650204
13.449868,7.609337,1.5197631,17.45189,934.02515,36.04831,51.093853,52.847233
18.732489,14.065461,3.7184463,13.374925,1106.3263,25.316753,45.281013,51.463722
13.500343,11.316315,6.7319202,13.569282,1084.8829,92.296265,72.31826,57.16357
14.132985,11.984241,4.348724,18.05355,1167.4418,79.856476,60.71647,75.38101
11.735497,9.074948,2.1532776,12.92584,1081.3398,185.58707,62.980495,81.68969
12.183424,8.034888,1.7241098,14.990748,824.624,33.34964,42.620872,44.722107
15.381236,9.689568,5.967827,14.768372,1075.6965,41.479015,63.726624,61.661385
12.914612,8.976711,2.436875,14.14191,657.0124,27.187382,32.868614,36.569862
12.477585,8.198666,1.603752,13.594318,1172.3878,33.833614,60.003323,79.91179
14.00304,9.169931,2.4771783,17.60003,836.8234,60.2315,42.84773,43.232048
12.392377,11.919355,1.7708766,12.491456,1453.0468,54.80869,84.88963,109.137215
12.437291,8.256189,1.6098427,12.230248,1096.7439,20.980516,52.39389,72.76212
13.670206,19.350952,3.6672125,15.489297,980.3084,35.3256,47.09484,56.34491
12.761751,10.054046,2.0779107,14.866037,912.43555,29.913876,43.097466,51.621887
14.075164,11.319992,1.7295988,14.979258,1102.0626,18.51525,48.112118,65.23643
14.199808,11.8464985,3.3784957,15.218976,783.6212,27.058098,38.73689,46.434944
12.021274,13.55569,3.2655518,14.769928,843.79456,31.584705,42.360065,47.40532
11.262785,7.521184,1.7268312,12.583612,824.42737,13.508787,36.71844,45.71392
10.947239,12.861803,3.044495,16.255972,925.9255,52.7703,53.810577,45.565083
15.394159,17.096195,3.529104,17.26188,1192.4447,26.951767,52.690796,83.97475
16.12926,11.43503,4.836543,17.36298,1614.9872,40.0239,94.38423,116.177795
18.39188,13.174768,5.0063252,16.225138,1429.1571,24.568836,67.34662,80.71577
11.342399,14.283429,5.1364803,14.615298,784.236,58.657734,42.988132,42.73123
12.526279,10.033646,2.4857593,15.290445,688.2258,38.193233,37.433495,34.926353
15.091694,11.189371,5.474485,13.403604,1429.804,36.41925,79.26043,91.35617
11.161804,5.3633547,1.4740983,13.198,707.4477,33.705933,36.84912,47.960587
10.529172,12.07447,3.3769789,14.257266,684.82355,41.436867,38.506092,37.061745
14.698932,15.417776,4.1407943,15.983082,1130.2668,30.099888,53.051655,76.10618
15.220545,13.844092,3.178483,19.918083,1159.0808,68.883354,53.886715,62.3839
13.166838,12.154417,2.0999694,14.355455,1606.5889,107.79016,103.11537,137.14095
12.846304,8.908919,1.9149876,12.7513275,773.74805,21.642693,33.51571,44.476105
12.199233,19.545439,2.741147,15.454958,1335.3827,64.817,84.416756,102.36748
12.1528635,7.7026677,1.8051105,13.873124,708.9891,33.270405,36.274982,40.7836
10.6070595,10.600174,2.169819,12.945273,745.2474,25.475433,37.900364,38.759483
14.134134,10.8233795,4.05429,17.006523,1351.1403,89.64081,76.15161,104.02045
15.949846,12.662344,5.9952707,17.319374,1364.5555,56.43157,76.254166,75.83987
13.712603,15.477213,3.3650265,19.042076,1276.9553,76.856735,65.48046,85.112915
14.688466,13.880026,1.8969305,16.550194,1274.6549,28.280888,59.960922,81.11634
11.738118,8.557798,3.229371,10.678747,1426.0038,133.33066,91.68504,107.056755
12.28592,8.959263,2.7774544,14.682122,1147.0316,122.27193,68.61042,89.091934
13.535353,6.811283,3.3316689,8.830946,1229.7738,37.103943,61.251865,66.58439
14.073027,11.646022,3.559865,18.40065,1144.6863,130.63113,57.584175,66.15457
15.819331,16.677944,4.988693,18.260897,1193.9548,69.3113,60.95283,61.390083
13.18594,15.214066,3.111722,14.483051,971.78595,24.211922,45.313114,57.40606
14.876314,14.416866,3.3095767,16.126156,1437.9319,30.10833,70.47562,105.48503
14.708017,18.595158,3.8770046,13.775849,1031.6198,31.94811,47.30306,53.734974
14.508341,7.352,5.2704177,13.318035,945.01587,43.913464,57.69094,53.874634
15.691378,16.343735,3.1423862,17.817299,1378.8147,21.54283,61.080036,96.6749
12.914724,10.672933,3.7429187,16.574322,1039.2385,120.84175,59.634857,68.40766
14.211645,16.60558,4.828149,14.372038,1450.7932,43.99811,83.76189,111.90333
14.434493,17.631437,2.6640182,14.456557,841.3205,27.097383,39.214787,49.78911
17.201885,11.473464,3.0240736,18.176409,781.24316,46.904552,37.34986,37.76115
14.816094,12.18243,5.9550953,15.404297,1346.2765,50.89467,77.09657,89.46805
12.6016445,9.403568,1.4842851,15.2766285,1220.3406,53.11112,66.347206,79.459015
11.932686,10.902772,2.7175846,11.687217,1002.7582,41.08865,51.737553,65.4629
16.06197,9.854144,2.9752138,19.053562,1448.6953,45.639122,64.111046,97.029175
13.905982,15.373714,3.2890887,14.333562,1136.524,26.913689,54.108505,74.941734
14.792155,11.687909,5.364463,15.707602,1237.7429,41.90863,67.19589,88.951225
12.1838045,8.407148,2.7075157,13.046772,615.6614,36.066425,32.55758,38.63935
15.020597,13.600554,5.7492094,18.257576,1474.2849,149.9884,83.529465,76.9512
16.0996,16.652695,3.7590156,18.876,1477.5687,32.30539,76.56853,113.56569
17.034271,15.322963,3.5630708,11.373598,1710.9944,27.11008,76.21452,97.47086
12.949481,14.131579,3.4568777,19.515385,1181.3766,134.1013,61.815487,61.385544
12.736255,22.263987,3.9683137,15.049529,1204.4482,34.716766,62.488228,77.97214
14.246267,5.706369,2.5016265,17.68437,1697.0397,44.89396,87.35069,134.83131
12.343852,9.736446,2.4806726,14.157787,1232.5623,212.0954,72.56533,91.10716
12.181168,7.815341,2.1564097,14.716586,1034.133,98.86679,59.42194,73.55218
12.747394,6.842056,3.6365635,13.148093,1412.7231,63.905148,87.24819,112.20494
13.45844,10.955321,2.4966135,15.937247,892.53467,31.12191,42.879448,52.253334
11.252236,8.016022,1.5629356,12.943556,892.8968,45.651436,48.894093,54.704445
12.630049,18.150154,3.6769948,15.173741,1359.2867,59.835087,85.22577,111.127846
15.387473,20.67184,2.6179252,19.510445,1390.5918,41.752377,67.15334,99.718796
15.155001,17.330786,3.5775435,17.960869,1276.9092,36.467926,57.732086,91.39199
11.900739,16.772482,3.1887858,11.441034,1144.0631,40.79756,56.179386,65.313545
12.475924,10.23499,1.6203634,14.048851,1076.4628,31.954136,53.151165,62.279396
14.505608,16.674486,4.4970713,18.006348,1217.8246,58.574852,61.573524,81.53558
15.980541,23.371292,3.914879,17.832443,1250.4021,31.886246,55.040085,84.26098
10.93532,6.739442,1.5224128,12.652451,845.0228,57.330315,49.351902,59.07035
11.848795,10.701472,3.3566353,15.0764265,602.1156,42.899097,34.210625,34.55358
18.602055,14.383332,4.489742,20.35084,1508.6261,16.80812,69.33838,87.11531
10.964352,9.213007,1.7141263,13.619147,980.5409,50.30783,57.497746,54.256897
15.627115,13.2993965,1.7859242,19.989052,1579.7267,33.709126,70.82005,110.38394
12.823042,18.94212,3.18532,18.036232,1234.3844,61.683624,66.456314,82.66542
14.916707,10.113226,5.4023504,15.952837,1455.5541,52.410168,85.10686,105.95833
15.343875,14.530395,3.5408607,11.834412,800.48425,35.21237,36.080032,35.11181
17.582376,15.544632,3.586769,19.77938,1274.0286,23.613424,53.868694,86.59127
13.4125,13.09945,4.204333,17.314333,1052.375,212.86264,54.28891,56.04099
