Water,Potassium,Iron,Calcium,Magnesium
70.789894,237.06105,0.3703187,6.4470043,24.338474
55.54992,268.0544,1.4071755,28.949614,29.432428
11.448784,700.8701,2.8641992,102.22646,76.36908
16.697586,978.08905,0.91424227,109.49571,89.58783
51.835155,371.5801,0.5039054,7.6880665,32.393936
18.96508,721.5604,0.86515087,54.413017,65.58374
31.615614,885.74036,0.6982053,93.56026,75.17706
16.86715,713.3734,0.78479654,41.917236,64.707726
13.153507,446.17252,4.461939,84.00433,57.166306
78.87204,271.8496,0.3918807,24.653166,26.347485
40.477676,458.09766,0.6599968,11.176485,37.253883
7.9570923,1245.185,1.1756258,162.70398,118.59076
45.405075,424.7346,0.60884774,12.010201,37.043545
34.75188,571.8251,0.6940607,35.075554,49.747837
28.39864,964.7596,0.78848726,110.15701,82.69583
20.63816,871.82104,0.812136,84.52966,77.44406
52.639477,264.02127,1.3350166,22.647211,27.692055
14.532452,501.06058,2.5787196,41.430904,48.680946
50.438168,644.9221,0.5753033,68.44378,55.504456
6.5990906,852.7254,1.0656804,68.64908,83.61424
34.138336,288.60983,2.9786704,49.562355,36.406227
50.47515,358.12497,1.2495137,37.73939,36.213207
76.17023,200.08057,0.39518243,6.951542,22.738125
35.72556,478.06708,0.71106136,5.498699,40.98325
63.355537,602.6265,0.36418724,63.568398,49.650757
21.03378,588.5875,0.88081545,9.351595,46.00213
71.641846,191.12549,0.8767114,18.262959,21.833584
13.797062,1113.0045,1.2950346,140.10904,102.20743
20.846802,573.70654,1.0298808,5.6582966,50.982304
25.88976,893.5768,1.0605063,103.36423,79.290955
46.266537,407.7845,0.5730648,7.7976246,34.792133
40.313812,485.9546,1.2050496,50.88487,47.01011
16.760868,799.7594,1.0294808,79.28357,75.05181
51.359566,439.62833,1.6171079,56.38373,45.20456
52.403755,504.12985,0.5920651,36.932533,43.21185
53.616474,484.975,0.63602394,34.580956,42.001095
40.633224,280.17834,2.9581547,49.272995,36.972416
38.00025,409.79144,1.5847105,42.490364,41.37384
60.08933,425.33902,0.6902626,44.037815,39.874817
27.591091,529.50916,0.8060974,7.2642994,44.187843
23.230743,561.44965,0.9447387,11.648667,44.390568
39.963684,1047.0005,0.43409264,120.966286,84.69241
14.645565,548.9063,1.7862092,33.905354,50.317184
57.533264,544.29376,0.7314809,61.25982,49.34172
20.098604,624.2293,0.8457035,24.599548,55.434418
27.44465,839.7095,1.0649905,96.024445,75.0375
9.957817,689.2554,1.7756298,66.11513,69.71257
27.177294,437.34753,1.7029902,26.024525,40.1432
35.781857,813.28876,0.6711507,87.60935,69.444626
18.04517,546.9344,1.6679997,22.588154,45.008392
57.90867,242.345,1.559092,30.261412,28.272629
52.6696,180.10176,1.9123118,28.102606,23.218122
34.30342,474.4567,0.93575263,20.00958,41.012424
40.588223,438.30807,0.74353164,11.707983,37.509598
70.38702,210.63496,0.46221298,10.563345,21.618767
75.41747,464.90875,0.22262669,48.22679,39.557846
19.377075,595.6307,0.88483214,10.83053,52.68994
58.259598,163.35843,2.0402863,28.709377,23.434072
15.747116,785.8015,2.1914318,103.787636,78.209045
13.673397,986.34235,1.7474498,125.75939,92.412125
15.696236,401.74435,4.4636326,81.148476,53.76763
-0.3221779,1388.3179,2.4334145,196.05247,132.47266
72.74373,384.92648,0.35310322,38.668583,34.532322
14.55658,586.6566,3.5783236,94.20194,66.84311
23.50638,519.83777,1.2734569,17.005184,42.660683
37.90781,476.23846,0.6515327,5.059307,40.516422
82.58661,355.65533,0.15550524,37.105568,30.766245
76.16293,197.51617,0.47318187,6.5383797,23.64948
64.550835,215.40599,1.1291993,22.23167,24.382807
31.281227,356.2004,2.532926,46.413235,39.966896
16.536934,577.50037,1.4758179,20.561619,47.57702
48.535435,207.66078,2.329093,35.22122,27.33589
41.637962,646.4147,0.6986498,65.72866,56.621277
20.295218,659.962,1.3065667,64.71559,62.33687
62.18119,332.71216,0.45162398,18.463463,30.437313
9.172588,751.9855,1.1697342,54.11165,72.84044
18.686314,557.61816,3.2956188,86.776,62.564133
31.96491,390.9124,1.7714027,27.44514,37.27648
67.39735,249.35333,0.43844804,9.514797,24.510597
37.393757,444.29092,0.8601405,11.486811,37.186165
70.88835,134.21912,0.82917255,13.385079,16.466354
37.7036,1043.492,0.7891084,126.18755,87.93486
14.744518,752.7809,2.2985623,100.69315,76.58091
24.887278,343.19525,3.494259,59.20137,42.503124
73.747154,411.72046,0.2652644,40.77791,35.524956
27.617367,541.48676,0.76818603,4.652214,45.16707
11.944294,701.1312,2.3167727,90.03028,73.97307
72.59924,682.9112,0.13558632,78.60627,54.69669
47.38698,301.64935,1.532819,28.616661,31.520973
74.66054,251.90297,0.38535425,14.591432,25.562012
24.662203,552.729,2.615649,79.29107,59.394264
43.953583,413.59793,0.6548944,8.370813,35.834938
32.543392,416.3315,1.5753031,28.220003,39.232426
50.40785,239.4598,1.6807653,27.228792,26.913221
79.28656,135.64035,0.41441685,10.037508,16.296366
29.967867,513.49084,0.77294004,10.697823,43.4657
48.21268,296.62878,1.643313,32.167023,32.16294
24.816832,547.1596,0.8999078,7.000765,47.99414
63.081326,441.98145,0.43125936,37.977497,38.38667
21.060482,585.2147,0.9756958,12.8077545,45.067707
66.84624,257.42368,0.5042317,12.461453,25.391617
70.07296,227.57733,0.34175974,8.101208,22.925087
24.824575,681.0562,1.2869693,73.47162,63.652145
14.401756,629.8971,1.9087696,67.15408,63.803314
17.350887,950.36786,1.3088597,114.934,87.66287
18.34864,547.14496,1.5622792,21.623531,45.474182
30.533274,519.41986,0.83704317,12.819588,40.869194
21.710266,442.72836,2.5027385,46.894226,45.858864
20.536758,646.88654,0.9079676,29.280746,57.61487
37.330475,869.9096,0.60180384,95.7652,73.0102
72.81021,259.03516,0.3573187,13.07522,25.774174
30.617922,417.53983,1.6859434,27.966303,39.278065
39.547047,329.43393,2.1421492,42.477207,37.104042
78.42858,235.46321,0.27090025,17.900925,23.520782
12.163715,507.8637,3.0829804,59.78975,54.737644
17.79467,611.4496,3.1797757,92.45582,66.69082
47.809772,260.1078,1.89256,33.22573,29.884289
44.62907,932.6606,0.5095569,108.90343,76.55696
18.494492,597.94965,1.0141264,11.834252,47.361237
33.390522,586.7718,0.93169785,32.279564,52.044537
15.232506,754.47217,2.1395133,98.40806,75.94485
88.615295,257.92108,0.047827005,24.571205,23.128784
11.134159,575.4374,2.6036656,64.749176,61.226593
37.047836,325.16724,2.3279905,43.058258,36.96537
74.07928,640.70795,0.10687417,70.817375,51.882065
28.29121,562.60596,0.8046438,21.607372,49.40457
50.266407,387.9725,0.5522193,8.21685,34.495934
63.35428,207.86172,0.84333867,14.243291,21.549812
15.58815,724.5458,1.4425046,77.423256,70.682915
36.732914,386.03067,2.0307605,48.873924,41.77559
39.459484,789.2748,0.6515986,85.87532,67.31989
47.111313,333.00998,1.9759207,46.13988,37.442562
20.944387,590.65845,0.8272515,7.689842,47.597164
10.531952,640.08966,1.6786904,30.861563,57.86557
52.26912,346.6712,0.8922344,23.92919,32.698162
85.44584,128.06335,0.14554167,8.633011,16.321514
81.06114,180.18298,0.30598813,12.489123,19.450312
66.67914,216.66756,0.76026314,15.600895,22.834366
41.43972,777.48596,1.1552038,94.51495,69.79748
71.42795,84.50009,1.0569439,13.298825,13.416662
9.033173,1285.2782,1.7655565,167.6448,115.84744
13.230289,631.07043,1.2566644,24.416674,56.065697
40.312393,616.6837,0.62098765,50.240433,52.888245
54.959095,819.8633,0.404871,93.725555,67.3995
7.99205,826.69165,2.395246,111.88427,87.91695
16.29398,582.38367,1.1781787,21.728355,50.625443
25.266142,462.50406,1.7058766,22.835838,39.515915
75.16531,688.03613,0.03245437,77.23514,54.749924
15.955029,662.8824,1.243613,54.249386,62.96411
36.10274,741.0626,0.7189589,67.43035,63.68641
10.632118,637.4858,1.6621857,50.06601,62.590473
14.953835,615.38873,3.4007869,97.17732,69.12779
15.109688,580.14514,3.0172117,85.94838,64.82762
12.4437065,475.76013,3.469927,61.010994,52.957977
72.171196,397.1835,0.27839214,38.249058,34.571728
34.27986,360.80936,2.131744,39.917416,38.509895
48.7836,383.00363,0.55799294,6.5640354,33.57534
69.581726,448.04803,0.29109186,44.446686,38.33434
53.346924,486.19687,0.974216,55.122322,46.216915
14.373634,720.13806,2.217191,94.26546,74.14055
32.882805,536.04675,0.6153264,7.835989,43.26852
50.055336,329.09158,0.8814407,13.402278,29.637999
2.1696777,879.2031,3.8329458,135.26697,93.44794
34.24436,488.19342,0.7134875,6.541851,40.99908
39.42362,415.79874,1.6756442,48.659164,43.005596
74.85555,181.01965,0.42738548,11.479854,19.590239
43.748627,441.51108,0.8835432,33.297745,40.526302
59.22342,510.09946,0.4110433,48.460575,43.5517
21.443129,586.2841,0.9231365,27.618109,51.702667
19.021759,582.40326,1.2091444,37.221737,53.04093
63.818195,442.90045,0.78454024,39.00833,40.14102
43.067356,267.8828,2.5218267,43.237396,33.961517
13.92704,622.76715,1.2409267,36.831295,57.79459
51.332832,315.66275,0.9680876,16.12062,29.84842
81.98787,153.7501,0.28182262,8.520325,20.112354
34.225227,415.8492,1.9477427,50.11853,43.8538
34.977394,1153.1051,0.5048187,135.935,93.66727
61.727226,408.14304,0.4427967,35.235184,36.37534
20.729668,652.3184,0.85140103,32.1555,57.936203
53.027225,400.29028,0.62292457,14.382858,35.57112
13.912037,976.8118,1.2299507,119.14509,93.02799
18.258064,516.21564,2.68839,70.23316,56.674145
31.310734,526.9275,0.76265717,18.24595,45.50559
30.672348,531.238,0.84912,16.264812,47.192142
21.880127,924.1163,0.80739886,90.639565,80.64397
74.33939,288.63705,0.41428328,26.384645,27.650013
7.472782,1085.7571,2.3737242,149.63521,104.91766
33.591953,323.40753,2.9869838,53.553635,40.366882
44.020527,560.66016,0.7590773,55.444294,50.48869
57.29254,386.37668,0.5031034,20.561043,34.36753
23.3495,556.9321,0.92693496,7.8136425,49.044685
32.423542,773.6721,0.6982609,76.48302,66.744225
28.078474,445.60202,2.155667,55.01351,47.27358
1.439434,1485.6904,1.7112813,195.1478,133.41699
32.753216,713.6023,1.225517,82.70415,65.832344
23.767744,486.55338,1.5003897,21.869171,42.480682
44.008617,223.3279,2.5277221,38.45163,28.974894
81.61706,216.57477,0.45638254,18.10381,23.541908
21.533825,696.49963,2.7073455,98.35566,71.423645
24.879631,557.8773,0.7945391,6.125078,45.464912
38.8347,457.9854,0.6909058,5.3889465,39.689106
80.27596,188.3478,0.2890302,12.965927,20.13516
21.082542,1167.4441,0.81062394,140.15558,100.780914
37.654846,386.38004,2.3433526,56.119236,43.51426
41.158897,889.1213,0.5256877,99.87246,73.36318
39.270508,374.31592,1.8429301,43.953926,39.707222
78.47117,602.60516,0.044786572,68.21655,48.25582
19.365435,606.5519,0.7485925,3.4272213,50.649868
49.745243,381.4486,0.58136535,8.991827,34.004288
40.857506,892.12964,0.5676383,100.74419,74.27025
37.71215,278.3263,2.6704695,44.860126,34.208405
44.80269,608.72754,0.7468007,63.29718,54.11252
96.74922,54.428894,0.001815021,7.598915,12.279324
47.782146,300.73944,1.4035157,24.272339,30.445091
58.029964,294.3274,0.678198,11.635029,27.651463
31.605707,514.3159,0.7508107,9.174793,41.31973
51.792892,237.4591,1.5527089,24.115051,25.951311
46.8975,536.9147,0.5588757,41.495754,45.95062
34.631886,439.87872,2.214317,60.691765,47.737778
28.444973,415.44742,1.8404875,24.765228,37.509266
40.158836,1139.8135,0.40090817,135.0897,91.584015
71.94811,486.06577,0.3440395,51.58997,41.10449
21.468271,473.78223,1.9314084,30.624739,43.689655
10.192009,902.1925,0.5525038,53.034405,83.03943
77.33785,183.52051,0.26163107,8.1406555,20.661514
67.15229,301.71286,0.69876194,14.113754,30.300865
11.14959,612.0936,1.7240555,32.54358,55.984898
32.42343,917.2892,0.67272305,101.72137,77.963165
70.35924,278.0995,0.44035712,20.027231,26.770159
79.002144,205.36139,0.3814978,12.089918,23.00547
25.372395,317.0925,3.4799442,56.32557,39.62937
28.795643,362.19775,3.2614307,60.983345,44.88436
19.398159,1081.6467,1.0391964,129.38754,94.94614
11.3522415,522.8687,4.246293,91.67513,63.39633
18.785118,697.15796,2.8194628,99.90955,72.3922
23.33355,476.03528,2.8050673,69.67393,53.49956
40.287907,472.2691,0.5740595,8.690529,38.728813
17.584389,510.20654,3.01059,75.44767,57.945953
18.61547,1192.2725,0.84407806,145.14032,104.39955
18.834549,556.00006,1.3919384,19.085566,45.590187
32.550674,604.8876,1.3375328,67.75094,57.577824
57.77294,369.16995,0.57971835,26.427557,33.613323
19.255438,601.2306,0.91911995,14.158109,53.5019
67.80667,367.2972,0.62679553,37.964394,35.00755
70.971085,593.8518,0.23380864,66.04695,48.98253
13.079704,701.2822,1.180856,29.507889,64.78925
71.521996,269.38205,0.40914866,18.590698,26.019428
49.665104,257.4138,2.08957,37.659157,31.589605
22.137808,635.9965,2.256007,84.49391,64.956764
14.370441,1145.9353,0.8613772,125.96728,100.17761
72.61824,267.62683,0.36389714,18.255684,25.809748
49.920063,268.1289,1.4107884,21.362513,26.599703
55.680046,419.64856,1.4617602,52.55275,43.069576
20.203037,530.6411,2.045658,59.648857,54.106712
44.05805,683.0524,0.60253763,64.031265,57.72074
32.99659,977.5409,0.7267115,108.7156,82.27147
34.6921,947.9098,0.6030301,106.96771,79.43386
45.207882,147.02396,2.6840146,35.208183,22.503387
35.661484,330.69293,2.401714,44.16485,37.62741
24.16785,385.4313,2.710552,40.65796,39.961285
6.8947334,392.4857,5.8008637,95.51123,57.999016
15.309856,1168.4009,1.1080735,142.90814,103.25186
42.208004,526.0275,1.2716897,60.31035,50.767227
53.718563,258.93903,1.2862208,21.452448,27.077198
77.596634,137.3019,0.6873605,12.25714,17.281216
30.39029,483.18002,1.0494262,13.944762,39.926205
21.513775,443.24854,2.5133178,46.505226,45.789387
18.486607,336.83594,3.9722009,57.819855,40.506435
82.93002,157.49539,0.21813297,9.818594,18.644823
21.27291,801.7229,0.89214045,77.03775,72.06842
36.926052,776.5233,0.641776,77.80164,65.77418
81.577324,140.41182,0.18420792,7.8786144,17.102747
21.514936,795.8467,0.980223,81.02796,72.191925
65.83206,118.00354,1.5677714,20.610624,18.152706
30.761955,381.92984,2.3151207,45.39421,41.30493
24.343857,507.94037,1.4385264,35.49678,46.87243
71.53113,420.11996,0.369595,43.183548,37.384422
16.4623,756.25,0.8157115,55.395554,69.07411
31.750143,746.2654,1.4392438,91.366196,69.59462
90.03905,151.77698,0.11539841,14.734235,17.880707
17.856491,658.83984,2.4383676,88.912735,68.169716
34.010597,590.86426,1.3023291,36.401154,54.28977
22.54579,539.2618,1.4820158,45.01868,50.94289
71.2281,354.9479,0.34556705,30.892868,31.95037
36.28252,659.0779,0.6583005,55.868317,56.89274
77.25513,185.75252,0.28278524,8.677757,20.512087
17.801407,634.4176,0.84519726,10.482866,47.567528
20.18538,754.0693,0.82826734,53.13118,66.78859
55.328403,339.1717,0.47970676,5.578949,30.73903
28.91171,481.1385,1.4334065,38.021797,45.475235
15.11446,565.5357,1.8330619,47.700737,54.889214
10.150906,1155.767,1.2899957,150.32066,110.0302
52.457645,249.31798,1.6239328,29.01567,28.233337
11.236279,1117.4624,2.0763297,148.78754,103.80522
58.85254,516.9883,0.7497042,57.99337,47.329136
7.321007,944.1093,0.63715076,75.641396,89.240875
36.94636,484.76697,0.7758928,13.019483,42.80336
55.123055,831.4298,0.31570905,94.14792,66.76039
21.79901,507.11017,1.5623566,32.385742,46.27607
36.391384,530.1646,0.68859345,26.128334,45.986237
41.69265,1282.9344,0.4010018,156.91812,102.94533
28.205732,926.6286,0.9867879,108.15163,81.131516
35.300888,243.5197,3.461806,50.907574,35.330433
46.410942,524.42773,0.8726188,54.546036,48.524506
55.49929,425.24008,0.84727585,44.327087,40.55546
69.26784,250.61009,0.4218548,10.106031,24.923506
75.63449,242.7162,0.33759165,17.35775,24.072659
18.648113,548.55945,3.4377637,86.762245,61.9886
18.748985,624.145,2.3511102,82.17997,64.62355
47.18147,600.00476,0.81060016,49.65651,52.056526
21.679203,420.9895,3.4006665,69.93479,50.862343
66.48621,494.29333,0.3754968,48.814438,41.874573
45.77099,393.24173,0.6832435,9.413853,33.691402
37.616367,710.43945,0.63570863,66.63102,60.612804
57.619003,749.4442,0.511884,86.42574,63.308136
26.131199,378.30377,3.2799401,62.49066,46.286484
16.551968,643.06824,1.4802974,61.149155,62.259613
40.593502,456.14542,0.700951,16.74442,39.239273
40.5431,183.35739,3.0020607,40.9753,26.78245
34.550056,400.52185,2.194092,53.409878,43.919693
43.28832,540.0099,0.6514887,34.11724,46.595222
74.19711,163.72984,0.7507563,14.887834,19.25757
31.290386,296.08563,3.201508,52.723877,37.84902
57.012363,626.1008,0.4848128,67.595245,53.385155
40.444847,477.31555,0.78093404,16.486229,42.072506
66.869995,377.55975,0.6204526,39.060944,35.799534
60.590485,287.1734,0.61921644,12.433521,27.380814
