Water,Potassium,Iron,Calcium,Magnesium
17.072998,573.4391,0.6912453,11.49711,46.643093
41.881397,646.03235,0.41483042,57.63206,55.98179
28.01668,344.97067,3.5381384,58.15509,42.753353
42.7706,463.9524,0.561869,13.089359,42.829597
31.113998,296.8415,2.5249002,16.33055,34.809902
85.3232,153.1654,0.19612998,9.9604,15.349934
31.581999,451.10776,0.59235716,6.738758,37.810066
34.6764,363.60196,0.7648834,4.3818684,28.663109
62.378,483.0923,0.357764,33.023033,45.68262
35.466797,570.0574,0.77248996,47.77289,48.702
57.659203,316.11816,0.8088724,13.921659,32.42403
83.711,272.80307,0.18648928,15.011438,27.081282
74.12859,238.31313,0.77379,17.055088,27.077122
43.656017,353.65402,0.336132,4.003538,32.137924
83.2838,169.32068,0.21669579,8.32122,18.556383
20.936998,483.8898,1.1059062,27.011477,46.507145
80.2888,193.14206,0.20845282,6.933401,21.593798
13.538898,785.0825,0.6851511,56.00084,66.77257
38.240337,988.80707,0.43408912,152.56863,85.86484
25.187637,584.63367,0.71503913,24.688898,48.72696
12.781998,770.46735,2.4806998,86.78916,72.76174
47.027805,322.0003,0.3362568,4.889723,27.899487
72.437,195.64897,0.5849982,10.338089,22.785404
23.845997,340.4327,0.1542899,3.6685066,26.492779
42.8694,569.62476,0.82671875,64.95365,48.751923
50.408203,174.20943,2.5529392,42.30906,30.854584
59.061996,480.30112,0.34746802,46.150978,46.220875
77.54498,203.65222,0.33126003,5.104553,24.350246
83.0302,168.57169,0.334068,8.29553,18.154114
82.727,292.20712,0.31540787,15.186402,30.405033
83.672,199.59457,0.31961805,13.85227,24.681782
44.875,502.0631,0.4236684,41.116585,46.541435
84.2,196.55132,0.2076208,11.250789,24.631332
28.5242,174.62717,3.9036808,32.31475,31.305939
44.251,480.69986,0.5629653,31.960623,46.17194
62.731598,347.88513,0.40859172,11.204399,33.869423
66.1726,263.02383,0.819602,14.958164,27.0792
50.091,469.83618,0.6043546,12.878312,43.842148
12.991398,571.7482,0.8696592,13.008188,47.27956
62.638,189.80052,0.15903795,5.0314064,18.003262
12.636398,571.9596,4.240639,85.890274,62.43792
44.1894,372.9589,0.36142904,4.6022816,33.424633
45.680996,396.6539,0.646908,11.579222,35.109264
81.5368,303.2912,0.41532964,21.25351,31.038994
72.229,195.75975,0.18142784,5.190447,22.206587
40.7514,277.33765,2.6496594,38.692123,35.060593
85.4064,149.7311,0.311149,5.1604958,14.448441
44.1842,590.8003,0.41258404,55.592113,51.476624
25.107958,479.50363,0.86003244,13.878292,44.2589
59.961792,155.63998,1.6717494,13.692768,22.232079
72.7948,349.6158,0.7660586,47.162796,35.083057
27.5812,297.47025,2.7625,14.8338585,34.153343
46.065796,470.9827,0.43322802,14.922648,44.47075
48.566998,653.7539,0.32170844,64.580826,56.004303
51.261,580.52246,0.340604,49.837532,48.85176
24.241198,578.46686,0.5783578,10.618372,48.145416
41.2246,569.8431,0.49583486,40.308453,48.381912
16.326801,490.61755,3.5760999,80.51773,51.688255
16.994999,636.7667,0.7019106,24.783808,54.10804
82.3466,155.83917,0.43495026,7.7273293,16.292747
83.919,181.02603,0.331572,7.5200596,22.563454
48.920998,440.29654,0.4338021,10.085197,36.56279
81.4536,281.14304,0.333444,8.611519,27.068802
12.7612,565.91394,1.9178979,15.64181,48.303074
21.6724,447.032,1.1110605,11.213758,38.48243
83.401596,170.6571,0.20362842,8.204014,19.292315
45.031,385.28604,0.4110864,5.1073284,34.595142
72.013596,460.94165,0.43265396,61.927216,43.55329
62.222,445.51102,0.40802076,13.808902,37.86394
72.489,169.94359,0.1699205,5.6283703,16.48131
16.4516,397.69623,3.7279398,42.77687,43.049435
40.142998,315.63623,0.18756044,3.7181263,24.658215
35.984,376.96902,0.3108214,3.7104912,32.99624
83.6304,160.98776,0.33250797,8.465086,18.053547
39.69046,495.93042,0.752895,34.09769,46.512043
44.179,352.5002,0.4155792,5.082512,30.776522
82.805,195.42747,0.3175276,7.08589,23.172964
62.5548,302.72595,0.37231624,6.9029026,27.135868
85.2816,172.12085,0.18970287,11.332898,19.960629
37.648003,571.53687,0.57125354,14.686641,48.105995
84.9002,156.02731,0.19720125,7.477133,17.85241
29.0546,568.7516,0.6897218,24.728443,47.572838
82.1594,188.68669,0.821786,5.115568,22.588943
85.468796,112.27026,0.18014127,5.1455193,12.265512
28.968279,383.54132,1.4231656,13.191775,35.46327
77.9246,166.02393,0.5771737,8.277178,17.748573
15.640659,630.61786,0.98421186,50.313995,55.914238
24.834,289.50507,3.3862982,16.238716,34.71786
44.127,375.6324,1.8310294,48.40816,38.160294
41.156998,449.30228,0.62219757,10.553675,38.01209
84.993805,291.9069,0.17800093,29.974407,27.59404
